id,issn,title,author,version,publish_date,link
12305,72440573,xxx 在 zzz 时促进了 yyy,董鸿云,10,1990-03-03,www.xxxxx.com
12306,69826728,论 xxxx,董鸿云,21,2006-03-08,www.xxxxx.com
12307,10603819,xxxxx 刍议,董鸿云,9,2006-11-21,www.xxxxx.com
12308,58167862,论 xxxx,董鸿云,18,1996-07-28,www.xxxxx.com
12309,02571559,论 xxxx,董鸿云,20,1994-05-14,www.xxxxx.com
12310,02571559,xxxxx 浅析,董鸿云,18,2021-09-04,www.xxxxx.com
12311,96546119,xxx has facilitated yyy,董鸿云,10,1996-03-16,www.xxxxx.com
12312,10603819,xxx 在 zzz 时促进了 yyy,董鸿云,18,2020-03-09,www.xxxxx.com
12313,96546119,xxxxx 小议,董鸿云,22,2009-09-04,www.xxxxx.com
12314,58167862,xxxx 对 yyy 有重大影响,董鸿云,4,2015-12-09,www.xxxxx.com
12315,96546119,xxxxx 小议,董鸿云,2,2022-07-08,www.xxxxx.com
12316,10603819,xxxxx 小议,董鸿云,5,2001-08-03,www.xxxxx.com
12317,72440573,xxx improves yyy,董鸿云,12,2005-10-23,www.xxxxx.com
12318,10603819,xxxx 对 yyy 有重大影响,董鸿云,8,2007-12-10,www.xxxxx.com
12319,69826728,论 xxxx,董鸿云,22,2001-01-06,www.xxxxx.com
12320,58167862,xxx 在 zzz 时促进了 yyy,韩乐正,19,1993-03-12,www.xxxxx.com
12321,96546119,xxxxx 小议,韩乐正,24,2007-12-01,www.xxxxx.com
12322,58167862,论 xxxxx 在 xxxxx 中的应用,韩乐正,17,2010-08-18,www.xxxxx.com
12323,02571559,xxxxx 刍议,韩乐正,1,2023-11-23,www.xxxxx.com
12324,02571559,xxxxx 小议,韩乐正,2,1994-04-25,www.xxxxx.com
12325,58167862,论 xxxx,韩乐正,12,2004-06-24,www.xxxxx.com
12326,10603819,论 xxxxx 在 xxxxx 中的应用,韩乐正,1,1998-01-08,www.xxxxx.com
12327,58167862,xxxxx 刍议,韩乐正,1,2007-06-03,www.xxxxx.com
12328,10603819,xxxxx 小议,韩乐正,1,2009-11-13,www.xxxxx.com
12329,69826728,xxx has facilitated yyy,韩乐正,10,2008-09-24,www.xxxxx.com
12330,10603819,xxx improves yyy,韩乐正,10,2023-12-21,www.xxxxx.com
12331,02571559,xxx has facilitated yyy,韩乐正,22,2018-01-17,www.xxxxx.com
12332,69826728,xxx 在 zzz 时促进了 yyy,韩乐正,11,1994-02-02,www.xxxxx.com
12333,58167862,xxx improves yyy,韩乐正,7,2001-07-10,www.xxxxx.com
12334,69826728,xxxxx 浅析,韩乐正,24,1996-11-26,www.xxxxx.com
12335,72440573,xxxxx 小议,韩乐正,19,2012-07-25,www.xxxxx.com
12336,72440573,xxxxx 小议,韩乐正,15,2003-03-25,www.xxxxx.com
12337,58167862,xxxxx 刍议,韩乐正,8,2015-12-23,www.xxxxx.com
12338,96546119,xxxx 对 yyy 有重大影响,韩乐正,24,2002-01-20,www.xxxxx.com
12339,96546119,xxx 在 zzz 时促进了 yyy,韩乐正,5,2011-10-14,www.xxxxx.com
12340,69826728,xxx improves yyy,韩乐正,19,1993-04-05,www.xxxxx.com
12341,72440573,xxx improves yyy,韩乐正,4,1990-04-24,www.xxxxx.com
12342,72440573,xxx improves yyy,韩乐正,5,2012-11-14,www.xxxxx.com
12343,96546119,论 xxxx,韩乐正,10,2005-10-04,www.xxxxx.com
12344,58167862,xxx improves yyy,韩乐正,1,1991-04-25,www.xxxxx.com
12345,10603819,xxx has facilitated yyy,韩乐正,1,2001-07-01,www.xxxxx.com
12346,69826728,论 xxxxx 在 xxxxx 中的应用,韩乐正,14,2004-06-16,www.xxxxx.com
12347,96546119,xxxxx 浅析,韩乐正,9,2001-03-15,www.xxxxx.com
12348,02571559,xxxx 对 yyy 有重大影响,韩乐正,2,1997-09-02,www.xxxxx.com
12349,58167862,xxxxx 浅析,韩乐正,2,1997-05-22,www.xxxxx.com
12350,10603819,xxxxx 刍议,韩乐正,7,2003-12-05,www.xxxxx.com
12351,69826728,xxxxx 小议,韩乐正,6,1993-11-17,www.xxxxx.com
12352,10603819,xxx improves yyy,韩乐正,21,1991-12-02,www.xxxxx.com
12353,58167862,xxx improves yyy,韩乐正,21,2003-03-07,www.xxxxx.com
12354,02571559,xxx improves yyy,韩乐正,9,1993-10-16,www.xxxxx.com
12355,10603819,xxxxx 浅析,韩乐正,24,1998-08-02,www.xxxxx.com
12356,96546119,xxxxx 小议,韩乐正,16,2021-02-12,www.xxxxx.com
12357,10603819,xxxxx 浅析,韩乐正,12,2007-06-22,www.xxxxx.com
12358,02571559,xxxx 对 yyy 有重大影响,韩乐正,21,1998-05-18,www.xxxxx.com
12359,96546119,论 xxxxx 在 xxxxx 中的应用,韩乐正,4,2003-04-21,www.xxxxx.com
12360,96546119,xxxx 对 yyy 有重大影响,叶英才,21,1993-04-15,www.xxxxx.com
12361,02571559,xxxxx 小议,叶英才,2,2018-05-24,www.xxxxx.com
12362,02571559,xxxxx 小议,叶英才,24,1994-04-21,www.xxxxx.com
12363,72440573,xxxxx 刍议,叶英才,3,1994-02-18,www.xxxxx.com
12364,96546119,论 xxxx,叶英才,19,2009-06-12,www.xxxxx.com
12365,02571559,xxxxx 小议,叶英才,9,1995-04-07,www.xxxxx.com
12366,69826728,论 xxxxx 在 xxxxx 中的应用,叶英才,14,2011-05-17,www.xxxxx.com
12367,58167862,xxxxx 浅析,叶英才,24,2019-08-12,www.xxxxx.com
12368,02571559,xxx 在 zzz 时促进了 yyy,叶英才,6,2016-08-18,www.xxxxx.com
12369,72440573,论 xxxx,叶英才,24,2014-10-16,www.xxxxx.com
12370,10603819,xxxxx 浅析,叶英才,18,1996-11-27,www.xxxxx.com
12371,02571559,论 xxxxx 在 xxxxx 中的应用,叶英才,4,1994-04-02,www.xxxxx.com
12372,10603819,论 xxxxx 在 xxxxx 中的应用,叶英才,17,2018-06-05,www.xxxxx.com
12373,96546119,论 xxxx,叶英才,16,1994-10-26,www.xxxxx.com
12374,58167862,xxxx 对 yyy 有重大影响,叶英才,14,2015-05-14,www.xxxxx.com
12375,72440573,xxxxx 浅析,叶英才,22,1995-09-19,www.xxxxx.com
12376,10603819,xxxxx 刍议,叶英才,13,2008-10-10,www.xxxxx.com
12377,72440573,xxxxx 小议,叶英才,2,2022-01-08,www.xxxxx.com
12378,02571559,论 xxxx,叶英才,21,2017-11-14,www.xxxxx.com
12379,10603819,xxxxx 刍议,叶英才,4,2013-11-25,www.xxxxx.com
12380,10603819,xxxxx 浅析,叶英才,13,1995-04-13,www.xxxxx.com
12381,10603819,xxxxx 小议,叶英才,22,2016-02-10,www.xxxxx.com
12382,02571559,xxx has facilitated yyy,叶英才,24,2012-12-21,www.xxxxx.com
12383,58167862,xxxx 对 yyy 有重大影响,叶英才,23,1994-07-08,www.xxxxx.com
12384,96546119,xxxxx 刍议,叶英才,13,2010-10-12,www.xxxxx.com
12385,72440573,xxxx 对 yyy 有重大影响,叶英才,19,2016-11-05,www.xxxxx.com
12386,58167862,论 xxxx,叶英才,9,2010-01-28,www.xxxxx.com
12387,69826728,论 xxxx,叶英才,11,2019-12-07,www.xxxxx.com
12388,96546119,xxxxx 浅析,叶英才,18,1996-01-26,www.xxxxx.com
12389,02571559,xxx 在 zzz 时促进了 yyy,叶英才,17,2015-01-13,www.xxxxx.com
12390,10603819,xxx has facilitated yyy,叶英才,6,2014-02-19,www.xxxxx.com
12391,02571559,论 xxxxx 在 xxxxx 中的应用,叶英才,3,2000-10-12,www.xxxxx.com
12392,96546119,xxx 在 zzz 时促进了 yyy,叶英才,20,2020-05-15,www.xxxxx.com
12393,69826728,xxx improves yyy,叶英才,10,1997-11-07,www.xxxxx.com
12394,10603819,论 xxxxx 在 xxxxx 中的应用,叶英才,10,2001-11-22,www.xxxxx.com
12395,96546119,xxx has facilitated yyy,叶英才,22,1995-06-04,www.xxxxx.com
12396,02571559,xxx 在 zzz 时促进了 yyy,叶英才,14,2009-11-14,www.xxxxx.com
12397,02571559,论 xxxxx 在 xxxxx 中的应用,叶英才,14,2003-06-04,www.xxxxx.com
12398,10603819,xxx improves yyy,叶英才,24,2008-01-01,www.xxxxx.com
12399,69826728,xxx improves yyy,叶英才,24,1993-06-06,www.xxxxx.com
12400,10603819,xxxx 对 yyy 有重大影响,邓和宜,12,2004-02-15,www.xxxxx.com
12401,96546119,xxx has facilitated yyy,邓和宜,5,2011-04-06,www.xxxxx.com
12402,69826728,xxxxx 刍议,邓和宜,18,2017-12-15,www.xxxxx.com
12403,02571559,论 xxxx,邓和宜,23,2013-10-17,www.xxxxx.com
12404,96546119,论 xxxxx 在 xxxxx 中的应用,邓和宜,18,2023-12-11,www.xxxxx.com
12405,96546119,xxx improves yyy,邓和宜,13,2009-07-24,www.xxxxx.com
12406,10603819,xxx improves yyy,邓和宜,14,2014-12-10,www.xxxxx.com
12407,72440573,xxx has facilitated yyy,邓和宜,17,1996-01-07,www.xxxxx.com
12408,02571559,xxx 在 zzz 时促进了 yyy,邓和宜,24,2005-06-02,www.xxxxx.com
12409,69826728,论 xxxxx 在 xxxxx 中的应用,邓和宜,16,2016-11-09,www.xxxxx.com
12410,96546119,论 xxxxx 在 xxxxx 中的应用,邓和宜,15,2023-09-27,www.xxxxx.com
12411,02571559,论 xxxx,邓和宜,14,1999-07-22,www.xxxxx.com
12412,72440573,xxx improves yyy,邓和宜,19,2022-11-21,www.xxxxx.com
12413,96546119,论 xxxx,邓和宜,18,2011-11-03,www.xxxxx.com
12414,72440573,论 xxxxx 在 xxxxx 中的应用,邓和宜,14,2016-03-24,www.xxxxx.com
12415,72440573,xxx improves yyy,邓和宜,2,2000-11-01,www.xxxxx.com
12416,72440573,论 xxxx,邓和宜,14,2012-09-23,www.xxxxx.com
12417,02571559,xxxxx 小议,邓和宜,15,2012-06-16,www.xxxxx.com
12418,96546119,论 xxxxx 在 xxxxx 中的应用,邓和宜,15,1996-11-12,www.xxxxx.com
12419,69826728,论 xxxxx 在 xxxxx 中的应用,邓和宜,17,1999-06-01,www.xxxxx.com
12420,02571559,论 xxxx,邓和宜,19,2013-02-12,www.xxxxx.com
12421,72440573,xxxxx 刍议,邓和宜,8,2007-12-22,www.xxxxx.com
12422,02571559,xxxxx 刍议,邓和宜,13,2017-10-02,www.xxxxx.com
12423,69826728,论 xxxx,邓和宜,11,2012-05-25,www.xxxxx.com
12424,10603819,xxx 在 zzz 时促进了 yyy,邓和宜,5,1999-12-21,www.xxxxx.com
12425,96546119,xxxxx 小议,邓和宜,12,2009-06-26,www.xxxxx.com
12426,58167862,xxxx 对 yyy 有重大影响,邓和宜,10,1994-09-22,www.xxxxx.com
12427,02571559,xxxxx 小议,邓和宜,4,2001-10-05,www.xxxxx.com
12428,72440573,论 xxxx,邓和宜,8,2009-04-26,www.xxxxx.com
12429,10603819,xxxxx 小议,邓和宜,18,2001-07-17,www.xxxxx.com
12430,58167862,xxx improves yyy,邓和宜,10,2005-02-24,www.xxxxx.com
12431,02571559,xxxxx 小议,邓和宜,8,2023-07-25,www.xxxxx.com
12432,02571559,xxxxx 刍议,邓和宜,19,2021-05-08,www.xxxxx.com
12433,69826728,xxxxx 刍议,邓和宜,23,2012-07-20,www.xxxxx.com
12434,02571559,xxxxx 刍议,邓和宜,4,1993-06-13,www.xxxxx.com
12435,69826728,xxxx 对 yyy 有重大影响,邓和宜,15,2014-11-22,www.xxxxx.com
12436,10603819,xxx 在 zzz 时促进了 yyy,邓和宜,20,2005-12-03,www.xxxxx.com
12437,58167862,xxx has facilitated yyy,邓和宜,6,2002-11-24,www.xxxxx.com
12438,96546119,xxx improves yyy,邓和宜,19,1994-02-03,www.xxxxx.com
12439,69826728,xxx improves yyy,邓和宜,18,2003-09-15,www.xxxxx.com
12440,58167862,论 xxxxx 在 xxxxx 中的应用,易俊风,17,2006-09-13,www.xxxxx.com
12441,58167862,xxx has facilitated yyy,易俊风,16,2022-06-22,www.xxxxx.com
12442,58167862,xxxx 对 yyy 有重大影响,易俊风,18,2011-09-22,www.xxxxx.com
12443,10603819,xxx 在 zzz 时促进了 yyy,易俊风,22,2023-02-06,www.xxxxx.com
12444,02571559,xxxxx 小议,易俊风,21,1996-12-14,www.xxxxx.com
12445,02571559,xxxxx 浅析,易俊风,6,2007-05-08,www.xxxxx.com
12446,96546119,xxxxx 小议,易俊风,14,2017-12-17,www.xxxxx.com
12447,02571559,xxx has facilitated yyy,易俊风,11,2007-10-25,www.xxxxx.com
12448,96546119,xxxxx 小议,易俊风,7,2012-11-10,www.xxxxx.com
12449,58167862,论 xxxx,易俊风,11,2020-07-18,www.xxxxx.com
12450,10603819,xxxx 对 yyy 有重大影响,易俊风,10,2022-12-05,www.xxxxx.com
12451,96546119,xxx 在 zzz 时促进了 yyy,易俊风,2,2014-12-10,www.xxxxx.com
12452,10603819,论 xxxx,易俊风,7,2000-09-03,www.xxxxx.com
12453,96546119,xxx improves yyy,易俊风,1,1999-06-06,www.xxxxx.com
12454,10603819,xxxx 对 yyy 有重大影响,易俊风,18,2007-05-24,www.xxxxx.com
12455,72440573,xxxxx 刍议,易俊风,6,2013-08-04,www.xxxxx.com
12456,96546119,论 xxxx,易俊风,10,1996-08-27,www.xxxxx.com
12457,02571559,xxx improves yyy,易俊风,14,1999-05-25,www.xxxxx.com
12458,10603819,xxx improves yyy,易俊风,1,2005-09-27,www.xxxxx.com
12459,02571559,xxx 在 zzz 时促进了 yyy,易俊风,7,2001-08-13,www.xxxxx.com
12460,58167862,xxx improves yyy,易俊风,22,2010-10-24,www.xxxxx.com
12461,72440573,论 xxxx,易俊风,16,2021-12-26,www.xxxxx.com
12462,69826728,xxxxx 浅析,易俊风,3,2000-02-01,www.xxxxx.com
12463,58167862,论 xxxx,易俊风,9,2018-04-06,www.xxxxx.com
12464,58167862,xxxx 对 yyy 有重大影响,易俊风,4,2020-09-05,www.xxxxx.com
12465,58167862,xxxxx 浅析,易俊风,10,1998-12-03,www.xxxxx.com
12466,69826728,xxx 在 zzz 时促进了 yyy,易俊风,2,2010-05-16,www.xxxxx.com
12467,58167862,xxx improves yyy,易俊风,18,2010-05-09,www.xxxxx.com
12468,58167862,论 xxxxx 在 xxxxx 中的应用,易俊风,2,2011-01-26,www.xxxxx.com
12469,10603819,xxxxx 小议,易俊风,22,2012-09-26,www.xxxxx.com
12470,10603819,xxxx 对 yyy 有重大影响,易俊风,19,2012-10-24,www.xxxxx.com
12471,72440573,xxxxx 小议,易俊风,19,1998-05-10,www.xxxxx.com
12472,02571559,xxxxx 浅析,易俊风,7,2010-03-01,www.xxxxx.com
12473,58167862,论 xxxxx 在 xxxxx 中的应用,易俊风,9,2000-11-26,www.xxxxx.com
12474,58167862,xxx 在 zzz 时促进了 yyy,易俊风,19,2018-03-12,www.xxxxx.com
12475,69826728,xxxxx 小议,易俊风,21,1991-08-18,www.xxxxx.com
12476,10603819,xxx 在 zzz 时促进了 yyy,易俊风,17,1995-08-27,www.xxxxx.com
12477,58167862,论 xxxx,易俊风,24,2014-10-14,www.xxxxx.com
12478,58167862,xxx 在 zzz 时促进了 yyy,易俊风,9,2008-05-24,www.xxxxx.com
12479,69826728,xxx 在 zzz 时促进了 yyy,易俊风,20,1996-11-09,www.xxxxx.com
12480,02571559,xxxxx 小议,许建树,24,2007-06-19,www.xxxxx.com
12481,96546119,xxxx 对 yyy 有重大影响,许建树,23,1999-12-16,www.xxxxx.com
12482,58167862,xxxxx 小议,许建树,16,1991-12-01,www.xxxxx.com
12483,72440573,xxxxx 小议,许建树,1,2012-12-13,www.xxxxx.com
12484,72440573,xxx 在 zzz 时促进了 yyy,许建树,5,2013-08-28,www.xxxxx.com
12485,72440573,xxx improves yyy,许建树,8,1996-03-20,www.xxxxx.com
12486,10603819,论 xxxx,许建树,14,2022-01-06,www.xxxxx.com
12487,72440573,论 xxxxx 在 xxxxx 中的应用,许建树,24,1999-03-02,www.xxxxx.com
12488,72440573,xxx 在 zzz 时促进了 yyy,许建树,4,1999-06-23,www.xxxxx.com
12489,58167862,xxx has facilitated yyy,许建树,22,2005-12-14,www.xxxxx.com
12490,02571559,xxx 在 zzz 时促进了 yyy,许建树,24,1994-02-22,www.xxxxx.com
12491,96546119,xxx has facilitated yyy,许建树,23,2022-04-18,www.xxxxx.com
12492,10603819,论 xxxxx 在 xxxxx 中的应用,许建树,1,1998-05-02,www.xxxxx.com
12493,10603819,论 xxxxx 在 xxxxx 中的应用,许建树,22,2017-08-21,www.xxxxx.com
12494,02571559,xxxx 对 yyy 有重大影响,许建树,15,2014-07-22,www.xxxxx.com
12495,69826728,xxx 在 zzz 时促进了 yyy,许建树,23,2009-09-11,www.xxxxx.com
12496,58167862,xxx improves yyy,许建树,16,2012-02-07,www.xxxxx.com
12497,02571559,xxx improves yyy,许建树,8,2016-04-25,www.xxxxx.com
12498,72440573,xxx 在 zzz 时促进了 yyy,许建树,15,2001-07-03,www.xxxxx.com
12499,72440573,xxxxx 小议,许建树,6,2003-02-15,www.xxxxx.com
12500,58167862,xxx improves yyy,许建树,22,2022-08-11,www.xxxxx.com
12501,96546119,xxx has facilitated yyy,许建树,15,2000-10-13,www.xxxxx.com
12502,10603819,xxx 在 zzz 时促进了 yyy,许建树,10,2004-04-20,www.xxxxx.com
12503,10603819,xxx has facilitated yyy,许建树,1,2001-08-28,www.xxxxx.com
12504,10603819,xxx has facilitated yyy,许建树,7,2020-01-19,www.xxxxx.com
12505,58167862,xxxx 对 yyy 有重大影响,许建树,20,2010-05-08,www.xxxxx.com
12506,69826728,xxxxx 小议,许建树,4,2000-01-16,www.xxxxx.com
12507,72440573,xxxxx 刍议,许建树,2,2018-07-24,www.xxxxx.com
12508,96546119,xxx improves yyy,许建树,2,2003-03-24,www.xxxxx.com
12509,69826728,xxx 在 zzz 时促进了 yyy,许建树,17,2003-01-24,www.xxxxx.com
12510,69826728,xxxxx 小议,许建树,15,2001-10-02,www.xxxxx.com
12511,02571559,论 xxxxx 在 xxxxx 中的应用,许建树,11,2016-04-01,www.xxxxx.com
12512,02571559,xxxxx 小议,许建树,23,2011-07-04,www.xxxxx.com
12513,02571559,xxx improves yyy,许建树,14,1995-09-21,www.xxxxx.com
12514,10603819,xxxx 对 yyy 有重大影响,许建树,16,2008-02-27,www.xxxxx.com
12515,10603819,论 xxxxx 在 xxxxx 中的应用,许建树,8,2006-02-12,www.xxxxx.com
12516,96546119,xxxxx 小议,许建树,10,2018-12-21,www.xxxxx.com
12517,72440573,xxxxx 浅析,许建树,13,1996-08-03,www.xxxxx.com
12518,96546119,论 xxxxx 在 xxxxx 中的应用,许建树,19,2008-10-08,www.xxxxx.com
12519,96546119,xxxxx 浅析,许建树,3,2010-06-01,www.xxxxx.com
12520,69826728,xxxxx 浅析,郝弘阔,23,2012-01-06,www.xxxxx.com
12521,69826728,xxxxx 小议,郝弘阔,23,2018-12-01,www.xxxxx.com
12522,72440573,论 xxxx,郝弘阔,6,1997-04-02,www.xxxxx.com
12523,69826728,xxx has facilitated yyy,郝弘阔,10,2008-01-03,www.xxxxx.com
12524,02571559,xxxxx 小议,郝弘阔,2,2018-07-20,www.xxxxx.com
12525,96546119,xxx 在 zzz 时促进了 yyy,郝弘阔,4,2000-02-28,www.xxxxx.com
12526,02571559,论 xxxx,郝弘阔,13,2015-08-25,www.xxxxx.com
12527,02571559,xxx has facilitated yyy,郝弘阔,22,2014-10-09,www.xxxxx.com
12528,02571559,论 xxxxx 在 xxxxx 中的应用,郝弘阔,11,1994-09-11,www.xxxxx.com
12529,69826728,xxxxx 刍议,郝弘阔,10,2022-06-17,www.xxxxx.com
12530,96546119,xxx improves yyy,郝弘阔,15,1992-03-09,www.xxxxx.com
12531,69826728,xxxx 对 yyy 有重大影响,郝弘阔,19,2011-08-07,www.xxxxx.com
12532,10603819,xxxxx 刍议,郝弘阔,8,1990-04-05,www.xxxxx.com
12533,10603819,xxx has facilitated yyy,郝弘阔,20,2017-05-22,www.xxxxx.com
12534,69826728,xxx improves yyy,郝弘阔,20,1991-11-19,www.xxxxx.com
12535,96546119,xxxx 对 yyy 有重大影响,郝弘阔,6,2021-02-09,www.xxxxx.com
12536,02571559,论 xxxx,郝弘阔,15,2003-03-17,www.xxxxx.com
12537,72440573,xxxxx 小议,郝弘阔,3,1994-01-08,www.xxxxx.com
12538,69826728,xxxxx 小议,郝弘阔,6,2016-12-18,www.xxxxx.com
12539,10603819,论 xxxx,郝弘阔,12,2021-04-04,www.xxxxx.com
12540,02571559,xxx 在 zzz 时促进了 yyy,郝弘阔,11,2009-03-16,www.xxxxx.com
12541,72440573,xxx 在 zzz 时促进了 yyy,郝弘阔,17,2010-12-28,www.xxxxx.com
12542,10603819,xxx has facilitated yyy,郝弘阔,11,1999-12-05,www.xxxxx.com
12543,96546119,xxx improves yyy,郝弘阔,20,2023-03-15,www.xxxxx.com
12544,02571559,xxxx 对 yyy 有重大影响,郝弘阔,10,1996-11-14,www.xxxxx.com
12545,69826728,xxx improves yyy,郝弘阔,13,2004-05-04,www.xxxxx.com
12546,69826728,论 xxxx,郝弘阔,20,1998-11-24,www.xxxxx.com
12547,02571559,xxx 在 zzz 时促进了 yyy,郝弘阔,11,2017-01-24,www.xxxxx.com
12548,69826728,xxxxx 刍议,郝弘阔,14,2004-12-21,www.xxxxx.com
12549,10603819,xxxxx 刍议,郝弘阔,14,2006-03-28,www.xxxxx.com
12550,96546119,xxxx 对 yyy 有重大影响,郝弘阔,11,1993-12-24,www.xxxxx.com
12551,96546119,xxx improves yyy,郝弘阔,23,2008-08-26,www.xxxxx.com
12552,58167862,论 xxxx,郝弘阔,11,1991-11-05,www.xxxxx.com
12553,96546119,论 xxxx,郝弘阔,3,2000-11-19,www.xxxxx.com
12554,10603819,xxx has facilitated yyy,郝弘阔,5,2011-04-27,www.xxxxx.com
12555,69826728,xxxxx 浅析,郝弘阔,13,2019-05-26,www.xxxxx.com
12556,02571559,论 xxxxx 在 xxxxx 中的应用,郝弘阔,2,1997-10-28,www.xxxxx.com
12557,96546119,xxx 在 zzz 时促进了 yyy,郝弘阔,1,2010-04-23,www.xxxxx.com
12558,58167862,论 xxxxx 在 xxxxx 中的应用,郝弘阔,9,1990-05-07,www.xxxxx.com
12559,58167862,xxx 在 zzz 时促进了 yyy,郝弘阔,7,2012-08-11,www.xxxxx.com
12560,69826728,xxxxx 小议,卢康适,10,1990-12-26,www.xxxxx.com
12561,72440573,xxxx 对 yyy 有重大影响,卢康适,8,2019-02-10,www.xxxxx.com
12562,72440573,xxx 在 zzz 时促进了 yyy,卢康适,14,2002-07-15,www.xxxxx.com
12563,96546119,xxx has facilitated yyy,卢康适,16,2016-01-01,www.xxxxx.com
12564,69826728,论 xxxx,卢康适,21,1993-10-14,www.xxxxx.com
12565,10603819,xxx has facilitated yyy,卢康适,12,2014-05-01,www.xxxxx.com
12566,10603819,xxxx 对 yyy 有重大影响,卢康适,6,2000-04-05,www.xxxxx.com
12567,10603819,xxx improves yyy,卢康适,12,2008-02-18,www.xxxxx.com
12568,96546119,xxxxx 小议,卢康适,9,1994-08-23,www.xxxxx.com
12569,69826728,xxxxx 小议,卢康适,8,2006-01-21,www.xxxxx.com
12570,72440573,论 xxxxx 在 xxxxx 中的应用,卢康适,21,2012-02-23,www.xxxxx.com
12571,96546119,xxx has facilitated yyy,卢康适,4,1999-01-22,www.xxxxx.com
12572,10603819,xxx improves yyy,卢康适,5,2014-04-19,www.xxxxx.com
12573,72440573,论 xxxxx 在 xxxxx 中的应用,卢康适,5,1993-06-26,www.xxxxx.com
12574,10603819,xxxxx 刍议,卢康适,23,2002-02-22,www.xxxxx.com
12575,72440573,论 xxxxx 在 xxxxx 中的应用,卢康适,18,2015-07-05,www.xxxxx.com
12576,72440573,xxxxx 浅析,卢康适,23,2017-11-09,www.xxxxx.com
12577,72440573,xxx has facilitated yyy,卢康适,17,2005-10-28,www.xxxxx.com
12578,02571559,xxx improves yyy,卢康适,12,2013-06-02,www.xxxxx.com
12579,02571559,xxxx 对 yyy 有重大影响,卢康适,11,1996-01-02,www.xxxxx.com
12580,72440573,xxxxx 浅析,卢康适,6,2000-07-25,www.xxxxx.com
12581,10603819,xxx 在 zzz 时促进了 yyy,卢康适,23,1999-07-15,www.xxxxx.com
12582,69826728,xxxxx 小议,卢康适,23,1993-07-03,www.xxxxx.com
12583,10603819,论 xxxxx 在 xxxxx 中的应用,卢康适,21,2001-01-04,www.xxxxx.com
12584,96546119,论 xxxx,卢康适,23,2004-11-27,www.xxxxx.com
12585,02571559,论 xxxx,卢康适,21,2016-06-18,www.xxxxx.com
12586,10603819,xxxxx 浅析,卢康适,16,1998-08-03,www.xxxxx.com
12587,72440573,xxxxx 小议,卢康适,16,1993-10-07,www.xxxxx.com
12588,72440573,论 xxxx,卢康适,11,2014-12-25,www.xxxxx.com
12589,58167862,xxxxx 刍议,卢康适,10,2005-05-05,www.xxxxx.com
12590,72440573,xxx improves yyy,卢康适,10,2008-11-09,www.xxxxx.com
12591,02571559,xxxx 对 yyy 有重大影响,卢康适,10,2002-08-14,www.xxxxx.com
12592,96546119,xxxxx 浅析,卢康适,1,2008-02-18,www.xxxxx.com
12593,10603819,论 xxxx,卢康适,13,2006-06-12,www.xxxxx.com
12594,96546119,xxx has facilitated yyy,卢康适,14,2020-04-01,www.xxxxx.com
12595,72440573,xxx 在 zzz 时促进了 yyy,卢康适,3,1990-10-04,www.xxxxx.com
12596,96546119,xxxxx 刍议,卢康适,10,1995-02-03,www.xxxxx.com
12597,58167862,xxxxx 浅析,卢康适,10,2018-11-04,www.xxxxx.com
12598,96546119,xxxxx 小议,卢康适,24,2007-08-06,www.xxxxx.com
12599,96546119,xxx 在 zzz 时促进了 yyy,卢康适,19,2015-07-25,www.xxxxx.com
12600,96546119,xxxxx 小议,邱宾实,23,2014-06-03,www.xxxxx.com
12601,96546119,xxxx 对 yyy 有重大影响,邱宾实,9,2012-12-04,www.xxxxx.com
12602,10603819,xxxxx 刍议,邱宾实,14,1993-02-20,www.xxxxx.com
12603,02571559,xxxxx 小议,邱宾实,6,2009-06-17,www.xxxxx.com
12604,72440573,论 xxxx,邱宾实,2,2011-12-01,www.xxxxx.com
12605,10603819,xxxxx 小议,邱宾实,24,1999-03-28,www.xxxxx.com
12606,72440573,xxxxx 小议,邱宾实,10,2018-06-02,www.xxxxx.com
12607,72440573,论 xxxxx 在 xxxxx 中的应用,邱宾实,21,2022-01-15,www.xxxxx.com
12608,58167862,xxxxx 刍议,邱宾实,2,1995-12-09,www.xxxxx.com
12609,72440573,论 xxxxx 在 xxxxx 中的应用,邱宾实,22,2023-10-11,www.xxxxx.com
12610,96546119,xxxxx 小议,邱宾实,1,1991-04-25,www.xxxxx.com
12611,02571559,xxxxx 小议,邱宾实,11,2017-02-19,www.xxxxx.com
12612,96546119,论 xxxxx 在 xxxxx 中的应用,邱宾实,3,2003-08-26,www.xxxxx.com
12613,96546119,xxxxx 刍议,邱宾实,14,1993-09-24,www.xxxxx.com
12614,72440573,xxx has facilitated yyy,邱宾实,15,1999-01-23,www.xxxxx.com
12615,02571559,xxx improves yyy,邱宾实,5,1992-12-21,www.xxxxx.com
12616,58167862,论 xxxxx 在 xxxxx 中的应用,邱宾实,21,2016-01-15,www.xxxxx.com
12617,10603819,xxxxx 刍议,邱宾实,22,1990-01-11,www.xxxxx.com
12618,72440573,论 xxxx,邱宾实,4,2021-05-07,www.xxxxx.com
12619,96546119,xxx improves yyy,邱宾实,10,1995-07-22,www.xxxxx.com
12620,58167862,xxxxx 刍议,邱宾实,3,2003-05-18,www.xxxxx.com
12621,02571559,论 xxxx,邱宾实,15,2017-09-12,www.xxxxx.com
12622,72440573,xxxxx 刍议,邱宾实,11,2019-02-01,www.xxxxx.com
