id,applicant,isbn,status
5971,0201298,47163826,1
5972,0201298,85989322,1
5973,0201298,13336805,1
5974,0201298,02890378,1
5975,0201298,28779519,1
5976,0201298,56574197,1
5977,0201298,53144043,1
5978,0201298,05771491,1
5979,0201298,34605492,1
5980,0301299,65585989,1
5981,0301299,65004545,1
5982,0301299,83196603,1
5983,0301299,81707526,1
5984,0301299,77246004,1
5985,0301299,18059966,1
5986,0301299,98291280,1
5987,0301299,88498372,1
5988,0301299,23012367,1
5989,0301299,10483199,1
5990,0301299,33489749,1
5991,0301299,19779907,1
5992,0301299,88757886,1
5993,0301299,47331522,1
5994,0301299,98156489,1
5995,0301299,72425284,1
5996,0301299,33950067,1
5997,0301299,80033031,1
5998,0301299,41016348,1
5999,0301299,01536917,1
6000,0401300,19689521,1
6001,0401300,16973979,1
6002,0401300,44085880,1
6003,0401300,26169463,1
6004,0401300,94578224,1
6005,0401300,81867447,1
6006,0401300,99201687,1
6007,0401300,75269220,1
6008,0401300,39363653,1
6009,0401300,30754978,1
6010,0401300,06275283,1
6011,0401300,02310240,1
6012,0401300,08456427,1
6013,0401300,05536481,1
6014,0401300,03839161,1
6015,0401300,05789647,1
6016,0401300,42923605,1
6017,0401300,15277354,1
6018,0401300,02900412,1
6019,0401300,91083989,1
6020,0501301,96128648,1
6021,0501301,64426684,1
6022,0501301,84389759,1
6023,0501301,74867084,1
6024,0501301,36745124,1
6025,0501301,31092488,1
6026,0501301,26972887,1
6027,0501301,82117832,1
6028,0501301,57260262,1
6029,0501301,61974050,1
6030,0501301,99509505,1
6031,0501301,82415754,1
6032,0501301,03974555,1
6033,0501301,06876430,1
6034,0501301,65806389,1
6035,0501301,78904378,1
6036,0501301,27459127,1
6037,0501301,00437914,1
6038,0501301,04259468,1
6039,0501301,21365655,1
6040,0001302,54445842,1
6041,0001302,95243118,1
6042,0001302,00630640,1
6043,0001302,66427755,1
6044,0001302,10727851,1
6045,0001302,81459345,1
6046,0001302,28630343,1
6047,0001302,99495928,1
6048,0001302,11608817,1
6049,0001302,30686756,1
6050,0001302,61397498,1
6051,0001302,83977537,1
6052,0001302,86827706,1
6053,0001302,62896185,1
6054,0001302,42016101,1
6055,0001302,01519979,1
6056,0001302,86663328,1
6057,0001302,99265902,1
6058,0001302,85529168,1
6059,0001302,07313812,1
6060,0101303,26560227,1
6061,0101303,92581800,1
6062,0101303,29210256,1
6063,0101303,73522414,1
6064,0101303,11295723,1
6065,0101303,27221095,1
6066,0101303,20276152,1
6067,0101303,95359222,1
6068,0101303,42861123,1
6069,0101303,64953473,1
6070,0101303,53012961,1
6071,0101303,95001550,1
6072,0101303,84434373,1
6073,0101303,30428883,1
6074,0101303,06967606,1
6075,0101303,27821526,1
6076,0101303,85286052,1
6077,0101303,74937391,1
6078,0101303,44239771,1
6079,0101303,84532687,1
6080,0201304,66076295,1
6081,0201304,82307298,1
6082,0201304,60656380,1
6083,0201304,29220641,1
6084,0201304,83585863,1
6085,0201304,20638782,1
6086,0201304,23699263,1
6087,0201304,84515406,1
6088,0201304,90745388,1
6089,0201304,87452626,1
6090,0201304,29337581,1
6091,0201304,99121267,1
6092,0201304,41013538,1
6093,0201304,42845000,1
6094,0201304,98065183,1
6095,0201304,11539315,1
6096,0201304,15521072,1
6097,0201304,54597201,1
6098,0201304,49248280,1
6099,0201304,50499291,1
6100,0301305,16197175,1
6101,0301305,85180889,1
6102,0301305,85071501,1
6103,0301305,51434734,1
6104,0301305,20635513,1
6105,0301305,96372404,1
6106,0301305,41303989,1
6107,0301305,02006239,1
6108,0301305,95800372,1
6109,0301305,79866609,1
6110,0301305,61218306,1
6111,0301305,17135683,1
6112,0301305,35354212,1
6113,0301305,88099060,1
6114,0301305,48921565,1
6115,0301305,73851086,1
6116,0301305,11147096,1
6117,0301305,62431505,1
6118,0301305,79848592,1
6119,0301305,14453821,1
6120,0401306,60136420,1
6121,0401306,32303760,1
6122,0401306,22486999,1
6123,0401306,44279108,1
6124,0401306,19050385,1
6125,0401306,26575589,1
6126,0401306,26196456,1
6127,0401306,24366549,1
6128,0401306,06570018,1
6129,0401306,66422276,1
6130,0401306,70001383,1
6131,0401306,99685203,1
6132,0401306,57134466,1
6133,0401306,70049424,1
6134,0401306,17783685,1
6135,0401306,92957136,1
6136,0401306,52003908,1
6137,0401306,45433223,1
6138,0401306,02969423,1
6139,0401306,91632140,1
6140,0501307,75012623,1
6141,0501307,73135048,1
6142,0501307,58559720,1
6143,0501307,86209218,1
6144,0501307,92683076,1
6145,0501307,42564945,1
6146,0501307,60858351,1
6147,0501307,18966917,1
6148,0501307,06446434,1
6149,0501307,16606086,1
6150,0501307,22662476,1
6151,0501307,87889684,1
6152,0501307,32339480,1
6153,0501307,81923694,1
6154,0501307,54859941,1
6155,0501307,72282148,1
6156,0501307,28013220,1
6157,0501307,53065682,1
6158,0501307,61507544,1
6159,0501307,86918534,1
6160,0001308,70222081,1
6161,0001308,09736630,1
6162,0001308,33513938,1
6163,0001308,64187732,1
6164,0001308,55436600,1
6165,0001308,50769789,1
6166,0001308,44904419,1
6167,0001308,32396543,1
6168,0001308,51938942,1
6169,0001308,68855340,1
6170,0001308,61369481,1
6171,0001308,99848474,1
6172,0001308,68918417,1
6173,0001308,68160129,1
6174,0001308,95578549,1
6175,0001308,00379024,1
6176,0001308,77479525,1
6177,0001308,89641976,1
6178,0001308,75962390,1
6179,0001308,07587118,1
6180,0101309,55075303,1
6181,0101309,79815617,1
6182,0101309,04459345,1
6183,0101309,35269698,1
6184,0101309,41900062,1
6185,0101309,65394664,1
6186,0101309,89747988,1
6187,0101309,85301826,1
6188,0101309,70648058,1
6189,0101309,18763896,1
6190,0101309,42137221,1
6191,0101309,40055492,1
6192,0101309,80707104,1
6193,0101309,55319464,1
6194,0101309,35822596,1
6195,0101309,33295396,1
6196,0101309,01175050,1
6197,0101309,51387398,1
6198,0101309,27475777,1
6199,0101309,31574562,1
6200,0201310,95161742,1
6201,0201310,51076237,1
6202,0201310,69641892,1
6203,0201310,70436282,1
6204,0201310,81373958,1
6205,0201310,86355545,1
6206,0201310,18419684,1
6207,0201310,09573540,1
6208,0201310,61222092,1
6209,0201310,67504531,1
6210,0201310,38061433,1
6211,0201310,62355674,1
6212,0201310,69106404,1
6213,0201310,76996293,1
6214,0201310,17469337,1
6215,0201310,43953655,1
6216,0201310,34639797,1
6217,0201310,68919011,1
6218,0201310,82972722,1
6219,0201310,71903790,1
6220,0301311,82933902,1
6221,0301311,44502811,1
6222,0301311,99160104,1
6223,0301311,08467012,1
6224,0301311,24458659,1
6225,0301311,31241998,1
6226,0301311,12805000,1
6227,0301311,36464014,1
6228,0301311,21335728,1
6229,0301311,01169929,1
6230,0301311,22663149,1
6231,0301311,64805998,1
6232,0301311,87334801,1
6233,0301311,90480064,1
6234,0301311,54852167,1
6235,0301311,26014807,1
6236,0301311,68535240,1
6237,0301311,29313568,1
6238,0301311,93545812,1
6239,0301311,18572909,1
6240,0401312,17887622,1
6241,0401312,56397089,1
6242,0401312,96876049,1
6243,0401312,70296403,1
6244,0401312,03081432,1
6245,0401312,62035455,1
6246,0401312,31578149,1
6247,0401312,64410724,1
6248,0401312,29197899,1
6249,0401312,05543137,1
6250,0401312,59498840,1
6251,0401312,90884786,1
6252,0401312,84547062,1
6253,0401312,48649583,1
6254,0401312,72809896,1
6255,0401312,55482744,1
6256,0401312,02445175,1
6257,0401312,38743321,1
6258,0401312,45767744,1
6259,0401312,49026544,1
6260,0501313,14118739,1
6261,0501313,15699567,1
6262,0501313,63643100,1
6263,0501313,17544845,1
6264,0501313,78525933,1
6265,0501313,52713895,1
6266,0501313,30935465,1
6267,0501313,06198580,1
6268,0501313,63396723,1
6269,0501313,79879033,1
6270,0501313,32296240,1
6271,0501313,92043277,1
6272,0501313,70138520,1
6273,0501313,41541519,1
6274,0501313,49785927,1
6275,0501313,59197910,1
6276,0501313,40460312,1
6277,0501313,61638509,1
6278,0501313,51137102,1
6279,0501313,36657540,1
6280,0001314,99455911,1
6281,0001314,20824801,1
6282,0001314,75526417,1
6283,0001314,42967638,1
6284,0001314,75582530,1
6285,0001314,68118979,1
6286,0001314,51934064,1
6287,0001314,40803415,1
6288,0001314,22328280,1
6289,0001314,71214984,1
6290,0001314,02535960,1
6291,0001314,38776946,1
6292,0001314,59489076,1
6293,0001314,34364361,1
6294,0001314,56819812,1
6295,0001314,18976923,1
6296,0001314,49452059,1
6297,0001314,30669867,1
6298,0001314,84564856,1
6299,0001314,45698544,1
6300,0101315,40998462,1
6301,0101315,77909283,1
6302,0101315,20630236,1
6303,0101315,51239952,1
6304,0101315,02106710,1
6305,0101315,98639194,1
6306,0101315,35876567,1
6307,0101315,26160714,1
6308,0101315,07465711,1
6309,0101315,52564505,1
6310,0101315,25991279,1
6311,0101315,91936098,1
6312,0101315,13802863,1
6313,0101315,91463529,1
6314,0101315,31193078,1
6315,0101315,29889114,1
6316,0101315,79562846,1
6317,0101315,61788254,1
6318,0101315,83795479,1
6319,0101315,43974605,1
6320,0201316,14466076,1
6321,0201316,00708040,1
6322,0201316,04057976,1
6323,0201316,38252399,1
6324,0201316,74558759,1
6325,0201316,55433906,1
6326,0201316,21903314,1
6327,0201316,94652453,1
6328,0201316,74889529,1
6329,0201316,37160309,1
6330,0201316,14141246,1
6331,0201316,86707444,1
6332,0201316,86232271,1
6333,0201316,71140008,1
6334,0201316,74430687,1
6335,0201316,89876265,1
6336,0201316,04551858,1
6337,0201316,97791747,1
6338,0201316,66738203,1
6339,0201316,06812531,1
6340,0301317,79689185,1
6341,0301317,15585954,1
6342,0301317,66716476,1
6343,0301317,78935660,1
6344,0301317,51293318,1
6345,0301317,06936678,1
6346,0301317,99148565,1
6347,0301317,10154873,1
6348,0301317,62213925,1
6349,0301317,59242064,1
6350,0301317,02229956,1
6351,0301317,34556978,1
6352,0301317,75558141,1
6353,0301317,13256238,1
6354,0301317,78359415,1
6355,0301317,63587691,1
6356,0301317,53038293,1
6357,0301317,66872925,1
6358,0301317,50649461,1
6359,0301317,51117207,1
6360,0401318,16525928,1
6361,0401318,66645390,1
6362,0401318,20056038,1
6363,0401318,12762003,1
6364,0401318,72789175,1
6365,0401318,81709461,1
6366,0401318,58921000,1
6367,0401318,08333953,1
6368,0401318,20717803,1
6369,0401318,81003951,1
6370,0401318,00215924,1
6371,0401318,91919799,1
6372,0401318,12567558,1
6373,0401318,84567004,1
6374,0401318,58043382,1
6375,0401318,68418731,1
6376,0401318,10327588,1
6377,0401318,69948662,1
6378,0401318,72548144,1
6379,0401318,81585404,1
6380,0501319,59911260,1
6381,0501319,99411530,1
6382,0501319,12006585,1
6383,0501319,02149949,1
6384,0501319,04205103,1
6385,0501319,89721336,1
6386,0501319,57962914,1
6387,0501319,14998521,1
6388,0501319,95604313,1
6389,0501319,53320776,1
6390,0501319,09855392,1
6391,0501319,35938261,1
6392,0501319,50364935,1
6393,0501319,56046616,1
6394,0501319,96517457,1
6395,0501319,65178074,1
6396,0501319,15135083,1
6397,0501319,86409726,1
6398,0501319,86072876,1
6399,0501319,56256564,1
6400,0001320,49234057,1
6401,0001320,14858905,1
6402,0001320,17708903,1
6403,0001320,19908376,1
6404,0001320,80105097,1
6405,0001320,02155694,1
6406,0001320,76053894,1
6407,0001320,25355094,1
6408,0001320,15361670,1
6409,0001320,65119373,1
6410,0001320,66292761,1
6411,0001320,08247921,1
6412,0001320,38219854,1
6413,0001320,26645314,1
6414,0001320,47303137,1
6415,0001320,48390627,1
6416,0001320,55666855,1
6417,0001320,61141331,1
6418,0001320,38633272,1
6419,0001320,68191173,1
6420,0101321,90181267,1
6421,0101321,76547184,1
6422,0101321,12895485,1
6423,0101321,77574270,1
6424,0101321,68872019,1
6425,0101321,69868149,1
6426,0101321,63814735,1
6427,0101321,81405095,1
6428,0101321,26553929,1
6429,0101321,27262634,1
6430,0101321,21611913,1
6431,0101321,94160871,1
6432,0101321,37486233,1
6433,0101321,76234260,1
6434,0101321,75942679,1
6435,0101321,37581878,1
6436,0101321,28670317,1
6437,0101321,74986991,1
6438,0101321,16664637,1
6439,0101321,19294216,1
6440,0201322,09084239,1
6441,0201322,26031330,1
6442,0201322,30373216,1
6443,0201322,99560534,1
6444,0201322,50255575,1
6445,0201322,81205757,1
6446,0201322,51298658,1
6447,0201322,51635066,1
6448,0201322,65681965,1
6449,0201322,76488973,1
6450,0201322,59443256,1
6451,0201322,09511882,1
6452,0201322,20785552,1
6453,0201322,80599873,1
6454,0201322,36207165,1
6455,0201322,22051734,1
6456,0201322,39785321,1
6457,0201322,59533982,1
6458,0201322,32180606,1
6459,0201322,84987230,1
6460,0301323,52280857,1
6461,0301323,34950638,1
6462,0301323,39603647,1
6463,0301323,61400142,1
6464,0301323,05192921,1
6465,0301323,01754747,1
6466,0301323,25142743,1
6467,0301323,04117357,1
6468,0301323,06002681,1
6469,0301323,54304749,1
6470,0301323,88266696,1
6471,0301323,46978307,1
6472,0301323,06387879,1
6473,0301323,53067908,1
6474,0301323,33151813,1
6475,0301323,35162931,1
6476,0301323,65000403,1
6477,0301323,63369401,1
6478,0301323,90848978,1
6479,0301323,32673897,1
6480,0401324,00691582,1
6481,0401324,23291764,1
6482,0401324,80128266,1
6483,0401324,34722345,1
6484,0401324,42353796,1
6485,0401324,40042376,1
6486,0401324,53508197,1
6487,0401324,51682758,1
6488,0401324,16440089,1
6489,0401324,96928193,1
6490,0401324,13541042,1
6491,0401324,61577940,1
6492,0401324,94407796,1
6493,0401324,88451066,1
6494,0401324,92349884,1
6495,0401324,38118260,1
6496,0401324,96080466,1
6497,0401324,47037114,1
6498,0401324,47082696,1
6499,0401324,91622710,1
6500,0501325,15630249,1
6501,0501325,37765883,1
6502,0501325,79246133,1
6503,0501325,73686177,1
6504,0501325,10001064,1
6505,0501325,01717017,1
6506,0501325,52859954,1
6507,0501325,71580731,1
6508,0501325,54467700,1
6509,0501325,78677902,1
6510,0501325,06689930,1
6511,0501325,96605266,1
6512,0501325,96104420,1
6513,0501325,17048035,1
6514,0501325,28028153,1
6515,0501325,02158966,1
6516,0501325,96160683,1
6517,0501325,51441335,1
6518,0501325,69619872,1
6519,0501325,88253918,1
6520,0001326,63323900,1
6521,0001326,47562675,1
6522,0001326,44123507,1
6523,0001326,39038131,1
6524,0001326,31438900,1
6525,0001326,11883985,1
6526,0001326,16293003,1
6527,0001326,54130017,1
6528,0001326,91989712,1
6529,0001326,06073884,1
6530,0001326,82999368,1
6531,0001326,25006248,1
6532,0001326,18811991,1
6533,0001326,18892938,1
6534,0001326,54263879,1
6535,0001326,88479477,1
6536,0001326,74827437,1
6537,0001326,68384500,1
6538,0001326,82206326,1
6539,0001326,87086390,1
6540,0101327,94003913,1
6541,0101327,38199619,1
6542,0101327,98830476,1
6543,0101327,91433826,1
6544,0101327,88084272,1
6545,0101327,55119519,1
6546,0101327,74102886,1
6547,0101327,56607021,1
6548,0101327,03987826,1
6549,0101327,17995015,1
6550,0101327,86632644,1
6551,0101327,58706956,1
6552,0101327,53384743,1
6553,0101327,67468205,1
6554,0101327,02130175,1
6555,0101327,20678196,1
6556,0101327,73887865,1
6557,0101327,59000570,1
6558,0101327,81746520,1
6559,0101327,92520410,1
6560,0201328,41518641,1
6561,0201328,52832958,1
6562,0201328,22589556,1
6563,0201328,66767519,1
6564,0201328,37576871,1
6565,0201328,27201992,1
6566,0201328,41458916,1
6567,0201328,43109224,1
6568,0201328,03989787,1
6569,0201328,94095647,1
6570,0201328,28938314,1
6571,0201328,48020543,1
6572,0201328,10307316,1
6573,0201328,49812917,1
6574,0201328,15963815,1
6575,0201328,08920827,1
6576,0201328,30799149,1
6577,0201328,05553261,1
6578,0201328,71711624,1
6579,0201328,93519154,1
6580,0301329,41780584,1
6581,0301329,89493635,1
6582,0301329,73553205,1
6583,0301329,87259362,1
6584,0301329,92953558,1
6585,0301329,33975384,1
6586,0301329,38801227,1
6587,0301329,81522550,1
6588,0301329,93367208,1
6589,0301329,87959985,1
6590,0301329,40167289,1
6591,0301329,30409699,1
6592,0301329,52395939,1
6593,0301329,34477226,1
6594,0301329,75223114,1
6595,0301329,63199480,1
6596,0301329,56010198,1
6597,0301329,94763766,1
6598,0301329,86458414,1
6599,0301329,84109136,1
6600,0401330,64801178,1
6601,0401330,87249307,1
6602,0401330,34949471,1
6603,0401330,12818225,1
6604,0401330,69294858,1
6605,0401330,92920575,1
6606,0401330,65839367,1
6607,0401330,79231280,1
6608,0401330,15676343,1
6609,0401330,55983814,1
6610,0401330,03152601,1
6611,0401330,54481783,1
6612,0401330,24212700,1
6613,0401330,74608946,1
6614,0401330,73007511,1
6615,0401330,92062091,1
6616,0401330,55955578,1
6617,0401330,42853993,1
6618,0401330,20981160,1
6619,0401330,61734075,1
6620,0501331,05344793,1
6621,0501331,56674811,1
6622,0501331,20523690,1
6623,0501331,44035720,1
6624,0501331,52351582,1
6625,0501331,90070527,1
6626,0501331,06643551,1
6627,0501331,93908211,1
6628,0501331,33864997,1
6629,0501331,82355858,1
6630,0501331,32785971,1
6631,0501331,59063071,1
6632,0501331,57914244,1
6633,0501331,16144107,1
6634,0501331,97966104,1
6635,0501331,61084936,1
6636,0501331,00576415,1
6637,0501331,87657077,1
6638,0501331,78679859,1
6639,0501331,83280418,1
6640,0001332,89674254,1
6641,0001332,86612418,1
6642,0001332,94613316,1
6643,0001332,14693359,1
6644,0001332,70931198,1
6645,0001332,45552171,1
6646,0001332,83474344,1
6647,0001332,49829948,1
6648,0001332,05715793,1
6649,0001332,73008860,1
6650,0001332,48365116,1
6651,0001332,30066587,1
6652,0001332,83649698,1
6653,0001332,19210178,1
6654,0001332,71946441,1
6655,0001332,72915498,1
6656,0001332,65013871,1
6657,0001332,14968435,1
6658,0001332,41212166,1
6659,0001332,25624299,1
6660,0101333,16373585,1
6661,0101333,59376025,1
6662,0101333,38390209,1
6663,0101333,27402509,1
6664,0101333,17589169,1
6665,0101333,25507350,1
6666,0101333,08983178,1
6667,0101333,31353158,1
6668,0101333,60421793,1
6669,0101333,90048274,1
6670,0101333,37922029,1
6671,0101333,09479107,1
6672,0101333,25299878,1
6673,0101333,38668814,1
6674,0101333,34777930,1
6675,0101333,80671593,1
6676,0101333,71515521,1
6677,0101333,51704404,1
6678,0101333,14438234,1
6679,0101333,07221405,1
6680,0201334,55113796,1
6681,0201334,18258177,1
6682,0201334,70069430,1
6683,0201334,69962336,1
6684,0201334,61722392,1
6685,0201334,82431314,1
6686,0201334,98667750,1
6687,0201334,19282682,1
6688,0201334,34098943,1
6689,0201334,82523045,1
6690,0201334,39246864,1
6691,0201334,49484484,1
6692,0201334,82153452,1
6693,0201334,83747342,1
6694,0201334,91100111,1
6695,0201334,15666566,1
6696,0201334,23038046,1
6697,0201334,84512850,1
6698,0201334,66208768,1
6699,0201334,91305209,1
6700,0301335,69383244,1
6701,0301335,57259458,1
6702,0301335,68480460,1
6703,0301335,26598811,1
6704,0301335,31128753,1
6705,0301335,81458002,1
6706,0301335,39563317,1
6707,0301335,41265946,1
6708,0301335,98168215,1
6709,0301335,05544840,1
6710,0301335,48127008,1
6711,0301335,73131632,1
6712,0301335,44371666,1
6713,0301335,49702476,1
6714,0301335,75497492,1
6715,0301335,67657024,1
6716,0301335,06174485,1
6717,0301335,22734663,1
6718,0301335,52715491,1
6719,0301335,15896269,1
6720,0401336,20426209,1
6721,0401336,19840493,1
6722,0401336,48534373,1
6723,0401336,93832057,1
6724,0401336,16475801,1
6725,0401336,04873444,1
6726,0401336,01213738,1
6727,0401336,69379913,1
6728,0401336,19444866,1
6729,0401336,03289519,1
6730,0401336,93414110,1
6731,0401336,41600784,1
6732,0401336,43452016,1
6733,0401336,78125027,1
6734,0401336,30089470,1
6735,0401336,34013603,1
6736,0401336,24231532,1
6737,0401336,18382681,1
6738,0401336,63809541,1
6739,0401336,84548768,1
6740,0501337,54193630,1
6741,0501337,48278284,1
6742,0501337,93731884,1
6743,0501337,94777444,1
6744,0501337,69059225,1
6745,0501337,90975045,1
6746,0501337,24157728,1
6747,0501337,73367089,1
6748,0501337,32352616,1
6749,0501337,34822905,1
6750,0501337,89984511,1
6751,0501337,28763636,1
6752,0501337,95023602,1
6753,0501337,37970370,1
6754,0501337,03588785,1
6755,0501337,89010690,1
6756,0501337,53455728,1
6757,0501337,44196445,1
6758,0501337,77893500,1
6759,0501337,74215212,1
6760,0001338,50762174,1
6761,0001338,71638519,1
6762,0001338,49478089,1
6763,0001338,24743712,1
6764,0001338,98346847,1
6765,0001338,12317221,1
6766,0001338,24888067,1
6767,0001338,69036542,1
6768,0001338,20629077,1
6769,0001338,72131893,1
6770,0001338,93378113,1
6771,0001338,87072785,1
6772,0001338,11293236,1
6773,0001338,74777811,1
6774,0001338,74274926,1
6775,0001338,63079867,1
6776,0001338,27979470,1
6777,0001338,04472494,1
6778,0001338,25739916,1
6779,0001338,81552306,1
6780,0101339,51905543,1
6781,0101339,67405662,1
6782,0101339,26288185,1
6783,0101339,34764086,1
6784,0101339,01334908,1
6785,0101339,64854122,1
6786,0101339,23345915,1
6787,0101339,56246019,1
6788,0101339,26038608,1
6789,0101339,79657653,1
6790,0101339,70649459,1
6791,0101339,51472207,1
6792,0101339,71078977,1
6793,0101339,80711259,1
6794,0101339,04861302,1
6795,0101339,56001179,1
6796,0101339,61954442,1
6797,0101339,07353736,1
6798,0101339,48806186,1
6799,0101339,33824264,1
6800,0201340,77345569,1
6801,0201340,54008416,1
6802,0201340,78545287,1
6803,0201340,31318881,1
6804,0201340,47950914,1
6805,0201340,32945139,1
6806,0201340,81374565,1
6807,0201340,85325559,1
6808,0201340,59138314,1
6809,0201340,64376609,1
6810,0201340,54354684,1
6811,0201340,94957990,1
6812,0201340,84820131,1
6813,0201340,53940697,1
6814,0201340,49641269,1
6815,0201340,03279654,1
6816,0201340,69329407,1
6817,0201340,31920562,1
6818,0201340,02154367,1
6819,0201340,28754946,1
6820,0301341,28172742,1
6821,0301341,71514689,1
6822,0301341,99555533,1
6823,0301341,27747485,1
6824,0301341,94557207,1
6825,0301341,13111235,1
6826,0301341,81535541,1
6827,0301341,84825760,1
6828,0301341,75349984,1
6829,0301341,35834509,1
6830,0301341,35333238,1
6831,0301341,56435359,1
6832,0301341,38591885,1
6833,0301341,46417572,1
6834,0301341,06265248,1
6835,0301341,66278604,1
6836,0301341,22566381,1
6837,0301341,67201697,1
6838,0301341,58585171,1
6839,0301341,11536642,1
6840,0401342,24837529,1
6841,0401342,96681816,1
6842,0401342,39892312,1
6843,0401342,56235535,1
6844,0401342,64708960,1
6845,0401342,93573159,1
6846,0401342,68006556,1
6847,0401342,40382057,1
6848,0401342,27870328,1
6849,0401342,23025614,1
6850,0401342,06278792,1
6851,0401342,39653503,1
6852,0401342,01435715,1
6853,0401342,75973390,1
6854,0401342,52232059,1
6855,0401342,85532104,1
6856,0401342,20596991,1
6857,0401342,19455680,1
6858,0401342,29871902,1
6859,0401342,78017234,1
6860,0501343,04013788,1
6861,0501343,01269477,1
6862,0501343,13664623,1
6863,0501343,73659291,1
6864,0501343,00397456,1
6865,0501343,53607816,1
6866,0501343,22323114,1
6867,0501343,37227311,1
6868,0501343,76636437,1
6869,0501343,93968286,1
6870,0501343,67369575,1
6871,0501343,92310819,1
6872,0501343,65051297,1
6873,0501343,87619381,1
6874,0501343,44735600,1
6875,0501343,06222586,1
6876,0501343,66859042,1
6877,0501343,17789519,1
6878,0501343,29429490,1
6879,0501343,59556900,1
6880,0001344,13864146,1
6881,0001344,77958751,1
6882,0001344,28424890,1
6883,0001344,35334282,1
6884,0001344,80604045,1
6885,0001344,31174673,1
6886,0001344,90913813,1
6887,0001344,41762393,1
6888,0001344,21489718,1
6889,0001344,87993828,1
6890,0001344,78867120,1
6891,0001344,92511920,1
6892,0001344,02513248,1
6893,0001344,82189912,1
6894,0001344,17505641,1
6895,0001344,53577988,1
6896,0001344,26454469,1
6897,0001344,24736661,1
6898,0001344,86418888,1
6899,0001344,12966942,1
6900,0101345,16620405,1
6901,0101345,26196163,1
6902,0101345,25782137,1
6903,0101345,30302728,1
6904,0101345,32907366,1
6905,0101345,61457680,1
6906,0101345,38997424,1
6907,0101345,02196680,1
6908,0101345,82709594,1
6909,0101345,44538814,1
6910,0101345,33028781,1
6911,0101345,85652139,1
6912,0101345,72828761,1
6913,0101345,82150807,1
6914,0101345,42176326,1
6915,0101345,21409983,1
6916,0101345,46804265,1
6917,0101345,84379355,1
6918,0101345,57578525,1
6919,0101345,03587873,1
6920,0201346,72204483,1
6921,0201346,13338938,1
6922,0201346,38415855,1
6923,0201346,06918280,1
6924,0201346,77081332,1
6925,0201346,10546341,1
6926,0201346,06845754,1
6927,0201346,25429504,1
6928,0201346,40024191,1
6929,0201346,04764498,1
6930,0201346,97276678,1
6931,0201346,89558971,1
6932,0201346,54491202,1
6933,0201346,26661141,1
6934,0201346,23373081,1
6935,0201346,64738498,1
6936,0201346,10379175,1
6937,0201346,81462556,1
6938,0201346,61300956,1
6939,0201346,41056115,1
6940,0301347,64264801,1
6941,0301347,50412302,1
6942,0301347,30930065,1
6943,0301347,51882775,1
6944,0301347,65438444,1
6945,0301347,48617408,1
6946,0301347,05148782,1
6947,0301347,47079475,1
6948,0301347,26411960,1
6949,0301347,20355903,1
6950,0301347,36620331,1
6951,0301347,77857110,1
6952,0301347,33379294,1
6953,0301347,74338553,1
6954,0301347,87053621,1
6955,0301347,39526502,1
6956,0301347,04396804,1
6957,0301347,07357072,1
6958,0301347,41941780,1
6959,0301347,66842157,1
6960,0401348,52870802,1
6961,0401348,36389451,1
6962,0401348,03723161,1
6963,0401348,33243236,1
6964,0401348,16563113,1
6965,0401348,39943992,1
6966,0401348,26740761,1
6967,0401348,57507852,1
6968,0401348,44546318,1
6969,0401348,47889640,1
6970,0401348,54756773,1
6971,0401348,19107786,1
6972,0401348,36258083,1
6973,0401348,94016509,1
6974,0401348,01915244,1
6975,0401348,20325771,1
6976,0401348,98557978,1
6977,0401348,59269229,1
6978,0401348,81193849,1
6979,0401348,97380549,1
6980,0501349,53861219,1
6981,0501349,27027240,1
6982,0501349,30135424,1
6983,0501349,32546235,1
6984,0501349,09412658,1
6985,0501349,12874574,1
6986,0501349,72209055,1
6987,0501349,57964030,1
6988,0501349,82275954,1
6989,0501349,12142548,1
6990,0501349,50356053,1
6991,0501349,40780302,1
6992,0501349,76365890,1
6993,0501349,36668195,1
6994,0501349,80016512,1
6995,0501349,01300387,1
6996,0501349,05630859,1
6997,0501349,41133389,1
6998,0501349,89389548,1
6999,0501349,26409920,1
7000,0001350,73464785,1
7001,0001350,20355563,1
7002,0001350,32885578,1
7003,0001350,17827843,1
7004,0001350,94931884,1
7005,0001350,60778059,1
7006,0001350,07888234,1
7007,0001350,48325488,1
7008,0001350,99227791,1
7009,0001350,03020973,1
7010,0001350,85223396,1
7011,0001350,79852080,1
7012,0001350,19583935,1
7013,0001350,20697126,1
7014,0001350,27207341,1
7015,0001350,50217784,1
7016,0001350,32013077,1
7017,0001350,83997840,1
7018,0001350,48666533,1
7019,0001350,38120027,1
7020,0101351,94212008,1
7021,0101351,57995813,1
7022,0101351,63986729,1
7023,0101351,56872761,1
7024,0101351,51921458,1
7025,0101351,71555389,1
7026,0101351,58457205,1
7027,0101351,21790318,1
7028,0101351,04170129,1
7029,0101351,14832158,1
7030,0101351,27462561,1
7031,0101351,48923341,1
7032,0101351,64037375,1
7033,0101351,33496916,1
7034,0101351,99795465,1
7035,0101351,52535749,1
7036,0101351,67309522,1
7037,0101351,66262259,1
7038,0101351,08274027,1
7039,0101351,65589068,1
7040,0201352,26755148,1
7041,0201352,55914415,1
7042,0201352,93356941,1
7043,0201352,39905076,1
7044,0201352,46031145,1
7045,0201352,88551414,1
7046,0201352,19912951,1
