id,prize_name,desp,apply_date
1430,xxxxxxxxx,xxxxxxxxx,2021-12-21
1431,xxxxxxxxx,xxxxxxxxx,2000-02-10
1432,xxxxxxxxx,xxxxxxxxx,2003-05-23
1433,xxxxxxxxx,xxxxxxxxx,2022-06-16
1434,xxxxxxxxx,xxxxxxxxx,2012-12-16
1435,xxxxxxxxx,xxxxxxxxx,1992-07-21
1436,xxxxxxxxx,xxxxxxxxx,2023-10-09
1437,xxxxxxxxx,xxxxxxxxx,1992-10-14
1438,xxxxxxxxx,xxxxxxxxx,2000-10-06
1439,xxxxxxxxx,xxxxxxxxx,2022-10-20
1440,xxxxxxxxx,xxxxxxxxx,1997-10-01
1441,xxxxxxxxx,xxxxxxxxx,1992-08-16
1442,xxxxxxxxx,xxxxxxxxx,2021-08-15
1443,xxxxxxxxx,xxxxxxxxx,2012-01-11
1444,xxxxxxxxx,xxxxxxxxx,1997-04-27
1445,xxxxxxxxx,xxxxxxxxx,2003-11-05
1446,xxxxxxxxx,xxxxxxxxx,2021-12-03
1447,xxxxxxxxx,xxxxxxxxx,1991-11-10
1448,xxxxxxxxx,xxxxxxxxx,2021-03-24
1449,xxxxxxxxx,xxxxxxxxx,2009-03-18
1450,xxxxxxxxx,xxxxxxxxx,2006-05-15
1451,xxxxxxxxx,xxxxxxxxx,2007-06-26
1452,xxxxxxxxx,xxxxxxxxx,2012-05-12
1453,xxxxxxxxx,xxxxxxxxx,2004-10-17
1454,xxxxxxxxx,xxxxxxxxx,2002-05-06
1455,xxxxxxxxx,xxxxxxxxx,2011-12-02
1456,xxxxxxxxx,xxxxxxxxx,1999-03-10
1457,xxxxxxxxx,xxxxxxxxx,2019-05-13
1458,xxxxxxxxx,xxxxxxxxx,2021-11-25
1459,xxxxxxxxx,xxxxxxxxx,1991-09-17
1460,xxxxxxxxx,xxxxxxxxx,1997-02-18
1461,xxxxxxxxx,xxxxxxxxx,1995-08-12
1462,xxxxxxxxx,xxxxxxxxx,2020-04-09
1463,xxxxxxxxx,xxxxxxxxx,1998-02-04
1464,xxxxxxxxx,xxxxxxxxx,2012-09-24
1465,xxxxxxxxx,xxxxxxxxx,2022-06-04
1466,xxxxxxxxx,xxxxxxxxx,2000-10-25
1467,xxxxxxxxx,xxxxxxxxx,2019-07-08
1468,xxxxxxxxx,xxxxxxxxx,2006-07-16
1469,xxxxxxxxx,xxxxxxxxx,2003-07-06
1470,xxxxxxxxx,xxxxxxxxx,2003-04-16
1471,xxxxxxxxx,xxxxxxxxx,2003-10-19
1472,xxxxxxxxx,xxxxxxxxx,1994-03-07
1473,xxxxxxxxx,xxxxxxxxx,2008-03-17
1474,xxxxxxxxx,xxxxxxxxx,2020-02-23
1475,xxxxxxxxx,xxxxxxxxx,2023-03-17
1476,xxxxxxxxx,xxxxxxxxx,2005-06-22
1477,xxxxxxxxx,xxxxxxxxx,1997-02-04
1478,xxxxxxxxx,xxxxxxxxx,2006-02-14
1479,xxxxxxxxx,xxxxxxxxx,1997-05-14
1480,xxxxxxxxx,xxxxxxxxx,1993-10-15
1481,xxxxxxxxx,xxxxxxxxx,2013-03-07
1482,xxxxxxxxx,xxxxxxxxx,2013-08-24
1483,xxxxxxxxx,xxxxxxxxx,2011-06-08
1484,xxxxxxxxx,xxxxxxxxx,1996-12-27
1485,xxxxxxxxx,xxxxxxxxx,2020-07-19
1486,xxxxxxxxx,xxxxxxxxx,2006-11-23
1487,xxxxxxxxx,xxxxxxxxx,1996-10-11
1488,xxxxxxxxx,xxxxxxxxx,2022-09-22
1489,xxxxxxxxx,xxxxxxxxx,2006-07-04
1490,xxxxxxxxx,xxxxxxxxx,2005-10-06
1491,xxxxxxxxx,xxxxxxxxx,1993-01-14
1492,xxxxxxxxx,xxxxxxxxx,2014-08-13
1493,xxxxxxxxx,xxxxxxxxx,2010-11-20
1494,xxxxxxxxx,xxxxxxxxx,2018-02-21
1495,xxxxxxxxx,xxxxxxxxx,2013-07-27
1496,xxxxxxxxx,xxxxxxxxx,1996-06-26
1497,xxxxxxxxx,xxxxxxxxx,1998-02-12
1498,xxxxxxxxx,xxxxxxxxx,2000-04-18
1499,xxxxxxxxx,xxxxxxxxx,2005-01-02
1500,xxxxxxxxx,xxxxxxxxx,2005-10-09
1501,xxxxxxxxx,xxxxxxxxx,1992-10-01
1502,xxxxxxxxx,xxxxxxxxx,2000-11-24
1503,xxxxxxxxx,xxxxxxxxx,1994-02-21
1504,xxxxxxxxx,xxxxxxxxx,2003-10-16
1505,xxxxxxxxx,xxxxxxxxx,2009-03-25
1506,xxxxxxxxx,xxxxxxxxx,2000-01-17
1507,xxxxxxxxx,xxxxxxxxx,2007-06-07
1508,xxxxxxxxx,xxxxxxxxx,2022-10-11
1509,xxxxxxxxx,xxxxxxxxx,1996-11-24
1510,xxxxxxxxx,xxxxxxxxx,2018-08-08
1511,xxxxxxxxx,xxxxxxxxx,1990-04-04
1512,xxxxxxxxx,xxxxxxxxx,1991-10-25
1513,xxxxxxxxx,xxxxxxxxx,2023-01-08
1514,xxxxxxxxx,xxxxxxxxx,2018-01-03
1515,xxxxxxxxx,xxxxxxxxx,2005-04-08
1516,xxxxxxxxx,xxxxxxxxx,1995-02-27
1517,xxxxxxxxx,xxxxxxxxx,2018-12-08
1518,xxxxxxxxx,xxxxxxxxx,1990-09-14
1519,xxxxxxxxx,xxxxxxxxx,2002-05-18
1520,xxxxxxxxx,xxxxxxxxx,2000-07-14
1521,xxxxxxxxx,xxxxxxxxx,1998-10-02
1522,xxxxxxxxx,xxxxxxxxx,2022-09-11
1523,xxxxxxxxx,xxxxxxxxx,2007-07-22
1524,xxxxxxxxx,xxxxxxxxx,2011-10-20
1525,xxxxxxxxx,xxxxxxxxx,2000-06-06
1526,xxxxxxxxx,xxxxxxxxx,1999-10-08
1527,xxxxxxxxx,xxxxxxxxx,2000-08-14
1528,xxxxxxxxx,xxxxxxxxx,2000-10-11
1529,xxxxxxxxx,xxxxxxxxx,2000-07-20
1530,xxxxxxxxx,xxxxxxxxx,2020-09-02
1531,xxxxxxxxx,xxxxxxxxx,1996-02-28
1532,xxxxxxxxx,xxxxxxxxx,2021-09-01
1533,xxxxxxxxx,xxxxxxxxx,2023-12-21
1534,xxxxxxxxx,xxxxxxxxx,2013-05-19
1535,xxxxxxxxx,xxxxxxxxx,2001-01-06
1536,xxxxxxxxx,xxxxxxxxx,2017-03-26
1537,xxxxxxxxx,xxxxxxxxx,2012-12-02
1538,xxxxxxxxx,xxxxxxxxx,2012-03-28
1539,xxxxxxxxx,xxxxxxxxx,2007-06-24
1540,xxxxxxxxx,xxxxxxxxx,2008-05-12
1541,xxxxxxxxx,xxxxxxxxx,1996-07-18
1542,xxxxxxxxx,xxxxxxxxx,1994-07-09
1543,xxxxxxxxx,xxxxxxxxx,2009-06-20
1544,xxxxxxxxx,xxxxxxxxx,2016-04-23
1545,xxxxxxxxx,xxxxxxxxx,2005-04-12
1546,xxxxxxxxx,xxxxxxxxx,2015-11-06
1547,xxxxxxxxx,xxxxxxxxx,2021-09-15
1548,xxxxxxxxx,xxxxxxxxx,2003-05-01
1549,xxxxxxxxx,xxxxxxxxx,2012-10-02
1550,xxxxxxxxx,xxxxxxxxx,1993-03-11
1551,xxxxxxxxx,xxxxxxxxx,2002-01-09
1552,xxxxxxxxx,xxxxxxxxx,2012-04-10
1553,xxxxxxxxx,xxxxxxxxx,2005-09-13
1554,xxxxxxxxx,xxxxxxxxx,2013-09-18
1555,xxxxxxxxx,xxxxxxxxx,1995-05-13
1556,xxxxxxxxx,xxxxxxxxx,1990-02-10
1557,xxxxxxxxx,xxxxxxxxx,1991-02-28
1558,xxxxxxxxx,xxxxxxxxx,2009-09-16
1559,xxxxxxxxx,xxxxxxxxx,2003-05-17
1560,xxxxxxxxx,xxxxxxxxx,2008-04-22
1561,xxxxxxxxx,xxxxxxxxx,1999-10-03
1562,xxxxxxxxx,xxxxxxxxx,1990-09-01
1563,xxxxxxxxx,xxxxxxxxx,1995-03-28
1564,xxxxxxxxx,xxxxxxxxx,2014-08-07
1565,xxxxxxxxx,xxxxxxxxx,1993-03-07
1566,xxxxxxxxx,xxxxxxxxx,2001-08-03
1567,xxxxxxxxx,xxxxxxxxx,1997-01-26
1568,xxxxxxxxx,xxxxxxxxx,2003-01-08
1569,xxxxxxxxx,xxxxxxxxx,2008-07-28
1570,xxxxxxxxx,xxxxxxxxx,2020-01-07
1571,xxxxxxxxx,xxxxxxxxx,1999-01-27
1572,xxxxxxxxx,xxxxxxxxx,2001-10-09
1573,xxxxxxxxx,xxxxxxxxx,2023-07-27
1574,xxxxxxxxx,xxxxxxxxx,2007-03-17
1575,xxxxxxxxx,xxxxxxxxx,2020-10-23
1576,xxxxxxxxx,xxxxxxxxx,2005-12-05
1577,xxxxxxxxx,xxxxxxxxx,2011-07-11
1578,xxxxxxxxx,xxxxxxxxx,1994-01-10
1579,xxxxxxxxx,xxxxxxxxx,2021-09-01
1580,xxxxxxxxx,xxxxxxxxx,2023-12-23
1581,xxxxxxxxx,xxxxxxxxx,1994-07-04
1582,xxxxxxxxx,xxxxxxxxx,2007-11-16
1583,xxxxxxxxx,xxxxxxxxx,2021-01-20
1584,xxxxxxxxx,xxxxxxxxx,1993-12-24
1585,xxxxxxxxx,xxxxxxxxx,2022-12-19
1586,xxxxxxxxx,xxxxxxxxx,2004-09-19
1587,xxxxxxxxx,xxxxxxxxx,2019-09-25
1588,xxxxxxxxx,xxxxxxxxx,1994-03-26
1589,xxxxxxxxx,xxxxxxxxx,2022-01-25
1590,xxxxxxxxx,xxxxxxxxx,2009-10-02
1591,xxxxxxxxx,xxxxxxxxx,1999-03-11
1592,xxxxxxxxx,xxxxxxxxx,2009-08-15
1593,xxxxxxxxx,xxxxxxxxx,2007-04-02
1594,xxxxxxxxx,xxxxxxxxx,2019-12-17
1595,xxxxxxxxx,xxxxxxxxx,1995-07-22
1596,xxxxxxxxx,xxxxxxxxx,2012-11-18
1597,xxxxxxxxx,xxxxxxxxx,2011-07-06
1598,xxxxxxxxx,xxxxxxxxx,1994-05-09
1599,xxxxxxxxx,xxxxxxxxx,2022-07-07
1600,xxxxxxxxx,xxxxxxxxx,2003-11-15
1601,xxxxxxxxx,xxxxxxxxx,2011-11-17
1602,xxxxxxxxx,xxxxxxxxx,1990-02-15
1603,xxxxxxxxx,xxxxxxxxx,2010-04-25
1604,xxxxxxxxx,xxxxxxxxx,2002-07-12
1605,xxxxxxxxx,xxxxxxxxx,1999-11-04
1606,xxxxxxxxx,xxxxxxxxx,1994-07-27
1607,xxxxxxxxx,xxxxxxxxx,1991-09-18
1608,xxxxxxxxx,xxxxxxxxx,2018-03-09
1609,xxxxxxxxx,xxxxxxxxx,2005-12-10
1610,xxxxxxxxx,xxxxxxxxx,2004-09-21
1611,xxxxxxxxx,xxxxxxxxx,2001-12-04
1612,xxxxxxxxx,xxxxxxxxx,1990-10-20
1613,xxxxxxxxx,xxxxxxxxx,2016-02-24
1614,xxxxxxxxx,xxxxxxxxx,2017-12-04
1615,xxxxxxxxx,xxxxxxxxx,2023-06-01
1616,xxxxxxxxx,xxxxxxxxx,2013-04-23
1617,xxxxxxxxx,xxxxxxxxx,2009-10-28
1618,xxxxxxxxx,xxxxxxxxx,2010-01-18
1619,xxxxxxxxx,xxxxxxxxx,2012-05-21
1620,xxxxxxxxx,xxxxxxxxx,2005-05-13
1621,xxxxxxxxx,xxxxxxxxx,2002-08-01
1622,xxxxxxxxx,xxxxxxxxx,1997-12-10
1623,xxxxxxxxx,xxxxxxxxx,1996-04-20
1624,xxxxxxxxx,xxxxxxxxx,2015-07-05
1625,xxxxxxxxx,xxxxxxxxx,1994-05-18
1626,xxxxxxxxx,xxxxxxxxx,2016-01-18
1627,xxxxxxxxx,xxxxxxxxx,1998-12-05
1628,xxxxxxxxx,xxxxxxxxx,1994-06-11
1629,xxxxxxxxx,xxxxxxxxx,2010-01-11
1630,xxxxxxxxx,xxxxxxxxx,2022-04-14
1631,xxxxxxxxx,xxxxxxxxx,1994-01-24
1632,xxxxxxxxx,xxxxxxxxx,1997-01-05
1633,xxxxxxxxx,xxxxxxxxx,1997-01-13
1634,xxxxxxxxx,xxxxxxxxx,2006-04-19
1635,xxxxxxxxx,xxxxxxxxx,2016-06-08
1636,xxxxxxxxx,xxxxxxxxx,2019-10-26
1637,xxxxxxxxx,xxxxxxxxx,1990-09-15
1638,xxxxxxxxx,xxxxxxxxx,2000-03-24
1639,xxxxxxxxx,xxxxxxxxx,2023-05-03
1640,xxxxxxxxx,xxxxxxxxx,2000-05-25
1641,xxxxxxxxx,xxxxxxxxx,2015-10-09
1642,xxxxxxxxx,xxxxxxxxx,2007-12-26
1643,xxxxxxxxx,xxxxxxxxx,2008-02-19
1644,xxxxxxxxx,xxxxxxxxx,1991-10-24
1645,xxxxxxxxx,xxxxxxxxx,2013-01-16
1646,xxxxxxxxx,xxxxxxxxx,2015-02-19
1647,xxxxxxxxx,xxxxxxxxx,1991-11-15
1648,xxxxxxxxx,xxxxxxxxx,2017-09-21
1649,xxxxxxxxx,xxxxxxxxx,2014-08-10
1650,xxxxxxxxx,xxxxxxxxx,2020-08-01
1651,xxxxxxxxx,xxxxxxxxx,2004-11-16
1652,xxxxxxxxx,xxxxxxxxx,2016-11-28
1653,xxxxxxxxx,xxxxxxxxx,2005-12-17
1654,xxxxxxxxx,xxxxxxxxx,2003-02-05
1655,xxxxxxxxx,xxxxxxxxx,2017-08-14
1656,xxxxxxxxx,xxxxxxxxx,2022-12-12
1657,xxxxxxxxx,xxxxxxxxx,2007-07-04
1658,xxxxxxxxx,xxxxxxxxx,2003-01-19
1659,xxxxxxxxx,xxxxxxxxx,2001-02-20
1660,xxxxxxxxx,xxxxxxxxx,2006-10-16
1661,xxxxxxxxx,xxxxxxxxx,2021-02-01
1662,xxxxxxxxx,xxxxxxxxx,1995-03-26
1663,xxxxxxxxx,xxxxxxxxx,2010-07-01
1664,xxxxxxxxx,xxxxxxxxx,2002-12-08
1665,xxxxxxxxx,xxxxxxxxx,2008-07-04
1666,xxxxxxxxx,xxxxxxxxx,2007-06-07
1667,xxxxxxxxx,xxxxxxxxx,2004-05-22
1668,xxxxxxxxx,xxxxxxxxx,2017-03-11
1669,xxxxxxxxx,xxxxxxxxx,2020-05-21
1670,xxxxxxxxx,xxxxxxxxx,2010-10-12
1671,xxxxxxxxx,xxxxxxxxx,1990-01-24
1672,xxxxxxxxx,xxxxxxxxx,1991-03-21
1673,xxxxxxxxx,xxxxxxxxx,1998-11-01
1674,xxxxxxxxx,xxxxxxxxx,2019-07-06
1675,xxxxxxxxx,xxxxxxxxx,2016-05-08
1676,xxxxxxxxx,xxxxxxxxx,2000-08-15
1677,xxxxxxxxx,xxxxxxxxx,2021-02-18
1678,xxxxxxxxx,xxxxxxxxx,2017-04-16
1679,xxxxxxxxx,xxxxxxxxx,1993-10-02
1680,xxxxxxxxx,xxxxxxxxx,1992-01-06
1681,xxxxxxxxx,xxxxxxxxx,2001-05-12
1682,xxxxxxxxx,xxxxxxxxx,2016-09-17
1683,xxxxxxxxx,xxxxxxxxx,2011-04-11
1684,xxxxxxxxx,xxxxxxxxx,2011-04-27
1685,xxxxxxxxx,xxxxxxxxx,2015-03-04
1686,xxxxxxxxx,xxxxxxxxx,2004-02-02
1687,xxxxxxxxx,xxxxxxxxx,2011-11-22
1688,xxxxxxxxx,xxxxxxxxx,1998-03-06
1689,xxxxxxxxx,xxxxxxxxx,2018-06-11
1690,xxxxxxxxx,xxxxxxxxx,2002-05-09
1691,xxxxxxxxx,xxxxxxxxx,2016-09-06
1692,xxxxxxxxx,xxxxxxxxx,1994-09-11
1693,xxxxxxxxx,xxxxxxxxx,2006-10-25
1694,xxxxxxxxx,xxxxxxxxx,1995-08-14
1695,xxxxxxxxx,xxxxxxxxx,1997-05-10
1696,xxxxxxxxx,xxxxxxxxx,1998-05-18
1697,xxxxxxxxx,xxxxxxxxx,2020-01-17
1698,xxxxxxxxx,xxxxxxxxx,2016-12-21
1699,xxxxxxxxx,xxxxxxxxx,2012-02-11
1700,xxxxxxxxx,xxxxxxxxx,2000-08-20
1701,xxxxxxxxx,xxxxxxxxx,1991-10-07
1702,xxxxxxxxx,xxxxxxxxx,2020-07-12
1703,xxxxxxxxx,xxxxxxxxx,2005-02-25
1704,xxxxxxxxx,xxxxxxxxx,2002-10-17
1705,xxxxxxxxx,xxxxxxxxx,2001-07-19
1706,xxxxxxxxx,xxxxxxxxx,1990-04-25
1707,xxxxxxxxx,xxxxxxxxx,1994-10-08
1708,xxxxxxxxx,xxxxxxxxx,2001-10-23
1709,xxxxxxxxx,xxxxxxxxx,2000-11-24
1710,xxxxxxxxx,xxxxxxxxx,2016-05-21
1711,xxxxxxxxx,xxxxxxxxx,1990-09-01
1712,xxxxxxxxx,xxxxxxxxx,1996-03-28
1713,xxxxxxxxx,xxxxxxxxx,2000-06-21
1714,xxxxxxxxx,xxxxxxxxx,2019-06-06
1715,xxxxxxxxx,xxxxxxxxx,2005-09-07
1716,xxxxxxxxx,xxxxxxxxx,1998-02-11
1717,xxxxxxxxx,xxxxxxxxx,2016-10-22
1718,xxxxxxxxx,xxxxxxxxx,2016-12-15
1719,xxxxxxxxx,xxxxxxxxx,2005-01-10
1720,xxxxxxxxx,xxxxxxxxx,1996-12-05
1721,xxxxxxxxx,xxxxxxxxx,2005-11-06
1722,xxxxxxxxx,xxxxxxxxx,2019-12-15
1723,xxxxxxxxx,xxxxxxxxx,1994-08-26
1724,xxxxxxxxx,xxxxxxxxx,2010-06-05
1725,xxxxxxxxx,xxxxxxxxx,2022-09-27
1726,xxxxxxxxx,xxxxxxxxx,2007-12-20
1727,xxxxxxxxx,xxxxxxxxx,2003-10-04
1728,xxxxxxxxx,xxxxxxxxx,2017-07-01
1729,xxxxxxxxx,xxxxxxxxx,2017-02-24
1730,xxxxxxxxx,xxxxxxxxx,1990-08-01
1731,xxxxxxxxx,xxxxxxxxx,1998-04-01
1732,xxxxxxxxx,xxxxxxxxx,2015-05-02
1733,xxxxxxxxx,xxxxxxxxx,1992-12-14
1734,xxxxxxxxx,xxxxxxxxx,1992-12-17
1735,xxxxxxxxx,xxxxxxxxx,1995-12-23
1736,xxxxxxxxx,xxxxxxxxx,2010-02-04
1737,xxxxxxxxx,xxxxxxxxx,1992-01-12
1738,xxxxxxxxx,xxxxxxxxx,2000-05-26
1739,xxxxxxxxx,xxxxxxxxx,2014-04-24
1740,xxxxxxxxx,xxxxxxxxx,2003-01-28
1741,xxxxxxxxx,xxxxxxxxx,2010-03-06
1742,xxxxxxxxx,xxxxxxxxx,2004-03-13
1743,xxxxxxxxx,xxxxxxxxx,2006-03-25
1744,xxxxxxxxx,xxxxxxxxx,2016-09-11
1745,xxxxxxxxx,xxxxxxxxx,1992-12-12
1746,xxxxxxxxx,xxxxxxxxx,2008-10-15
1747,xxxxxxxxx,xxxxxxxxx,1997-06-07
1748,xxxxxxxxx,xxxxxxxxx,2017-08-10
1749,xxxxxxxxx,xxxxxxxxx,2006-09-04
1750,xxxxxxxxx,xxxxxxxxx,2016-12-23
1751,xxxxxxxxx,xxxxxxxxx,2008-10-10
1752,xxxxxxxxx,xxxxxxxxx,2012-01-03
1753,xxxxxxxxx,xxxxxxxxx,2019-09-05
1754,xxxxxxxxx,xxxxxxxxx,2015-02-20
1755,xxxxxxxxx,xxxxxxxxx,2020-02-27
1756,xxxxxxxxx,xxxxxxxxx,1994-08-06
1757,xxxxxxxxx,xxxxxxxxx,2003-08-20
1758,xxxxxxxxx,xxxxxxxxx,2004-11-05
1759,xxxxxxxxx,xxxxxxxxx,1994-03-19
1760,xxxxxxxxx,xxxxxxxxx,2003-11-15
1761,xxxxxxxxx,xxxxxxxxx,1995-01-25
1762,xxxxxxxxx,xxxxxxxxx,1992-09-20
1763,xxxxxxxxx,xxxxxxxxx,2004-04-11
1764,xxxxxxxxx,xxxxxxxxx,1997-10-09
1765,xxxxxxxxx,xxxxxxxxx,2019-03-06
1766,xxxxxxxxx,xxxxxxxxx,2003-10-23
1767,xxxxxxxxx,xxxxxxxxx,2022-10-23
1768,xxxxxxxxx,xxxxxxxxx,2009-02-22
1769,xxxxxxxxx,xxxxxxxxx,2005-06-07
1770,xxxxxxxxx,xxxxxxxxx,2000-06-10
1771,xxxxxxxxx,xxxxxxxxx,1998-06-27
1772,xxxxxxxxx,xxxxxxxxx,2003-01-19
1773,xxxxxxxxx,xxxxxxxxx,2022-03-17
1774,xxxxxxxxx,xxxxxxxxx,1991-10-18
1775,xxxxxxxxx,xxxxxxxxx,2004-10-20
1776,xxxxxxxxx,xxxxxxxxx,1996-08-23
1777,xxxxxxxxx,xxxxxxxxx,2010-05-05
1778,xxxxxxxxx,xxxxxxxxx,2010-10-10
1779,xxxxxxxxx,xxxxxxxxx,2009-11-19
1780,xxxxxxxxx,xxxxxxxxx,2000-06-18
1781,xxxxxxxxx,xxxxxxxxx,2005-07-26
1782,xxxxxxxxx,xxxxxxxxx,1994-09-13
1783,xxxxxxxxx,xxxxxxxxx,1994-09-18
1784,xxxxxxxxx,xxxxxxxxx,2020-10-14
1785,xxxxxxxxx,xxxxxxxxx,1999-06-27
1786,xxxxxxxxx,xxxxxxxxx,2009-05-13
1787,xxxxxxxxx,xxxxxxxxx,1993-03-04
1788,xxxxxxxxx,xxxxxxxxx,2001-10-25
1789,xxxxxxxxx,xxxxxxxxx,2001-06-19
1790,xxxxxxxxx,xxxxxxxxx,2014-04-25
1791,xxxxxxxxx,xxxxxxxxx,1993-09-27
1792,xxxxxxxxx,xxxxxxxxx,2023-04-02
1793,xxxxxxxxx,xxxxxxxxx,1996-07-03
1794,xxxxxxxxx,xxxxxxxxx,1994-08-07
1795,xxxxxxxxx,xxxxxxxxx,2010-03-18
1796,xxxxxxxxx,xxxxxxxxx,2006-03-15
1797,xxxxxxxxx,xxxxxxxxx,1996-05-20
1798,xxxxxxxxx,xxxxxxxxx,1997-05-17
1799,xxxxxxxxx,xxxxxxxxx,1999-08-14
1800,xxxxxxxxx,xxxxxxxxx,2023-05-01
1801,xxxxxxxxx,xxxxxxxxx,2014-03-04
1802,xxxxxxxxx,xxxxxxxxx,1995-11-20
1803,xxxxxxxxx,xxxxxxxxx,2005-08-10
1804,xxxxxxxxx,xxxxxxxxx,2007-09-03
1805,xxxxxxxxx,xxxxxxxxx,2022-02-24
1806,xxxxxxxxx,xxxxxxxxx,2013-10-19
1807,xxxxxxxxx,xxxxxxxxx,2015-07-06
1808,xxxxxxxxx,xxxxxxxxx,2016-11-28
1809,xxxxxxxxx,xxxxxxxxx,2007-04-09
1810,xxxxxxxxx,xxxxxxxxx,1999-06-10
1811,xxxxxxxxx,xxxxxxxxx,1999-04-03
1812,xxxxxxxxx,xxxxxxxxx,2002-11-26
1813,xxxxxxxxx,xxxxxxxxx,2018-12-13
1814,xxxxxxxxx,xxxxxxxxx,2020-08-06
1815,xxxxxxxxx,xxxxxxxxx,2016-04-07
1816,xxxxxxxxx,xxxxxxxxx,2013-04-14
1817,xxxxxxxxx,xxxxxxxxx,1998-04-12
1818,xxxxxxxxx,xxxxxxxxx,1993-06-04
1819,xxxxxxxxx,xxxxxxxxx,2019-12-11
1820,xxxxxxxxx,xxxxxxxxx,2022-01-22
1821,xxxxxxxxx,xxxxxxxxx,2016-02-01
1822,xxxxxxxxx,xxxxxxxxx,2011-02-24
1823,xxxxxxxxx,xxxxxxxxx,1999-02-21
1824,xxxxxxxxx,xxxxxxxxx,2009-10-01
1825,xxxxxxxxx,xxxxxxxxx,2021-01-22
1826,xxxxxxxxx,xxxxxxxxx,2010-10-04
1827,xxxxxxxxx,xxxxxxxxx,2023-05-26
1828,xxxxxxxxx,xxxxxxxxx,2005-07-07
1829,xxxxxxxxx,xxxxxxxxx,2021-02-08
1830,xxxxxxxxx,xxxxxxxxx,2015-07-14
1831,xxxxxxxxx,xxxxxxxxx,2005-01-06
1832,xxxxxxxxx,xxxxxxxxx,1992-06-15
1833,xxxxxxxxx,xxxxxxxxx,2011-08-05
1834,xxxxxxxxx,xxxxxxxxx,2005-12-27
1835,xxxxxxxxx,xxxxxxxxx,2013-01-19
1836,xxxxxxxxx,xxxxxxxxx,2001-05-28
1837,xxxxxxxxx,xxxxxxxxx,2015-04-18
1838,xxxxxxxxx,xxxxxxxxx,1991-06-21
1839,xxxxxxxxx,xxxxxxxxx,2003-04-03
1840,xxxxxxxxx,xxxxxxxxx,2018-11-22
1841,xxxxxxxxx,xxxxxxxxx,1991-10-15
1842,xxxxxxxxx,xxxxxxxxx,1992-01-25
1843,xxxxxxxxx,xxxxxxxxx,2003-05-27
1844,xxxxxxxxx,xxxxxxxxx,1995-04-02
1845,xxxxxxxxx,xxxxxxxxx,1997-06-26
1846,xxxxxxxxx,xxxxxxxxx,2006-04-24
1847,xxxxxxxxx,xxxxxxxxx,2016-06-26
1848,xxxxxxxxx,xxxxxxxxx,2022-10-05
1849,xxxxxxxxx,xxxxxxxxx,1998-08-26
1850,xxxxxxxxx,xxxxxxxxx,2011-12-05
1851,xxxxxxxxx,xxxxxxxxx,2011-07-22
1852,xxxxxxxxx,xxxxxxxxx,2023-10-13
1853,xxxxxxxxx,xxxxxxxxx,2010-06-25
1854,xxxxxxxxx,xxxxxxxxx,2009-12-19
1855,xxxxxxxxx,xxxxxxxxx,1997-07-05
1856,xxxxxxxxx,xxxxxxxxx,1991-10-11
1857,xxxxxxxxx,xxxxxxxxx,2015-04-19
1858,xxxxxxxxx,xxxxxxxxx,1994-06-19
1859,xxxxxxxxx,xxxxxxxxx,2004-07-04
1860,xxxxxxxxx,xxxxxxxxx,2017-04-19
1861,xxxxxxxxx,xxxxxxxxx,2007-09-25
1862,xxxxxxxxx,xxxxxxxxx,2010-11-05
1863,xxxxxxxxx,xxxxxxxxx,2002-07-02
1864,xxxxxxxxx,xxxxxxxxx,1990-11-05
1865,xxxxxxxxx,xxxxxxxxx,2013-09-26
1866,xxxxxxxxx,xxxxxxxxx,2007-07-09
1867,xxxxxxxxx,xxxxxxxxx,2013-01-15
1868,xxxxxxxxx,xxxxxxxxx,2013-03-05
1869,xxxxxxxxx,xxxxxxxxx,1998-10-01
1870,xxxxxxxxx,xxxxxxxxx,2015-08-28
1871,xxxxxxxxx,xxxxxxxxx,1991-05-01
1872,xxxxxxxxx,xxxxxxxxx,2018-12-01
1873,xxxxxxxxx,xxxxxxxxx,2010-07-05
1874,xxxxxxxxx,xxxxxxxxx,2021-09-24
1875,xxxxxxxxx,xxxxxxxxx,1991-09-26
1876,xxxxxxxxx,xxxxxxxxx,2004-09-26
1877,xxxxxxxxx,xxxxxxxxx,2017-08-25
1878,xxxxxxxxx,xxxxxxxxx,2005-03-01
1879,xxxxxxxxx,xxxxxxxxx,2013-02-16
1880,xxxxxxxxx,xxxxxxxxx,1998-01-04
1881,xxxxxxxxx,xxxxxxxxx,2018-11-25
1882,xxxxxxxxx,xxxxxxxxx,1995-10-09
1883,xxxxxxxxx,xxxxxxxxx,2020-03-23
1884,xxxxxxxxx,xxxxxxxxx,2008-02-11
1885,xxxxxxxxx,xxxxxxxxx,1991-01-02
1886,xxxxxxxxx,xxxxxxxxx,2014-09-11
1887,xxxxxxxxx,xxxxxxxxx,2020-04-16
1888,xxxxxxxxx,xxxxxxxxx,2012-07-13
1889,xxxxxxxxx,xxxxxxxxx,2009-04-27
1890,xxxxxxxxx,xxxxxxxxx,1997-08-19
1891,xxxxxxxxx,xxxxxxxxx,2008-10-21
1892,xxxxxxxxx,xxxxxxxxx,1998-08-21
1893,xxxxxxxxx,xxxxxxxxx,2011-09-21
1894,xxxxxxxxx,xxxxxxxxx,2019-11-18
1895,xxxxxxxxx,xxxxxxxxx,1996-08-13
