patent_num,promulgate_num,name,applyer,inventor,issue,theme,catagory_num,major_catagory,link
0675809568134,513983056790,一种制备方法和工艺,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
2230848857313,631772906273,一种新型软件编译工具,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
8396100279452,306339818107,一种制备方法和工艺,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
3589053016414,526305776775,一种新型软件编译工具,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
7453943355836,400138846459,一种新型软件系统,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
4371994133664,093516435375,一种改进xx工艺的装置,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
7440000628296,288284871439,一种改进xx工艺的方法,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
2713951319776,422729758389,一种新型电子产品,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
2836056975065,986735475812,一种新型软件编译方法,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
2647664010951,975396109569,一种新型软件编译工具,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
7202912106434,582061371620,一种新型软件编译系统,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
7207815124103,103660031744,一种新型电子设备,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
3366090576165,165400021389,一种新型电子设备,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
2858552717279,482703709705,一种新型电子产品,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
7189479318119,232050729299,一种新型软件编译工具,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
8414856656286,772153170520,一种新型软件编译工具,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
9122395556880,065117909901,一种制备方法和工艺,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
6753966316646,631282569345,一种改进xx工艺的机械装置,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
0939795881556,943815778045,一种制备方法和工艺,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
6351699818569,565709655909,一种新型加工机制,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
4667069795645,183849768928,一种新型电子产品,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
0831960211840,574611381062,一种改进xx工艺的机械装置,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
8015555045133,357815079810,一种新型软件系统,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
8556120927918,013126579752,一种改进xx工艺的装置,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
6564653574229,111739646965,一种新型软件编译方法,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
2489662223281,621421896727,一种新型机械装置,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
4695040914565,842912343858,一种新型软件编译方法,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
6685281537509,690681395356,一种新型软件系统,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
8382702397053,189531500225,一种新型电子产品,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
9782194698236,013052459031,一种新型软件系统,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
7293092373835,846748452509,一种改进xx工艺的装置,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
8223565403877,925339387524,一种改进xx工艺的机械装置,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
7317744903749,533447902381,一种新型机械装置,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
4925852707762,495864310667,一种新型软件系统,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
0892799174425,737293926261,一种新型软件编译方法,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
2715108987311,977419576908,一种新型加工机制,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
0675834980625,826784277441,一种新型软件编译方法,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
9453533682307,342249574279,一种新型机械装置,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
7088320979970,894749258489,一种新型软件编译系统,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
2142644561006,999473915678,一种制备方法和工艺,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
8731846844251,950047903324,一种改进xx工艺的机械装置,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
0173547352157,824387072438,一种新型电子设备,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
5708522266380,933091836775,一种新型加工机制,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
4813452040814,959365340864,一种用于治疗心血管疾病的方法,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
5721503514972,484853909412,一种新型软件编译方法,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
9746361247717,985299803478,一种新型电子设备,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
6229194073276,910457981779,一种改进xx工艺的机械装置,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
7612324809663,830672007974,一种用于治疗心血管疾病的方法,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
0235275837335,614796706411,一种新型电子设备,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
9449873195202,879813007668,一种改进xx工艺的方法,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
2700789456516,288468574378,一种用于治疗心血管疾病的方法,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
7493445455278,450412046829,一种改进xx工艺的机械装置,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
7434142601837,317487001364,一种新型软件编译方法,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
0328266766513,234486455043,一种新型软件系统,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
7848577624249,360421656046,一种新型软件系统,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
8046293962684,568426921065,一种用于治疗心血管疾病的方法,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
1924982645752,790192785161,一种新型电子设备,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
3290709242038,285481101445,一种新型机械装置,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
0504499998097,715500956919,一种新型软件编译工具,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
3843349082235,626317677128,一种改进xx工艺的方法,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
8367808613040,236225340953,一种新型电子设备,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
3893394475844,022683606436,一种新型电子设备,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
4580702286560,815653895052,一种新型软件系统,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
0882222630651,816806051410,一种新型软件编译工具,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
6774974932177,045548046939,一种新型软件系统,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
6519959507639,458509200270,一种改进xx工艺的机械装置,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
4430890699821,227239111338,一种新型软件系统,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
5722093196122,436569164162,一种新型软件编译方法,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
2522823795192,218245832524,一种新型软件编译方法,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
8435918614734,694602080924,一种制备方法和工艺,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
6758632672730,959536098186,一种改进xx工艺的机械装置,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
8023963389097,323931542210,一种新型软件编译方法,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
4407823455541,897204949945,一种用于治疗心血管疾病的方法,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
1249363149257,923004491208,一种新型电子产品,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
3056905349481,315530984611,一种改进xx工艺的机械装置,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
5491850241322,100519568438,一种改进xx工艺的装置,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
8908412738069,739226571572,一种新型软件编译方法,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
6577993068605,404936723440,一种新型软件系统,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
9811785754513,487749464112,一种新型软件系统,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
2162860546784,545210339490,一种改进xx工艺的机械装置,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
7160945748901,672443667291,一种新型电子产品,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
0487905505294,179290623818,一种新型软件系统,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
8013338820806,057968702324,一种新型软件编译系统,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
6838420900682,403516489847,一种新型软件编译方法,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
0901246430132,606811760388,一种新型软件编译系统,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
1844510397768,704361863812,一种改进xx工艺的机械装置,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
0509123579081,791763416488,一种新型软件编译系统,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
1955894960797,808434788734,一种新型软件系统,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
2610895683642,185674751497,一种新型软件系统,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
8519518226139,971393612435,一种新型软件编译系统,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
2424038777940,124337856368,一种制备方法和工艺,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
4477014915889,333423948920,一种新型软件系统,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
2491552720628,296278929803,一种新型软件编译工具,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
4291058125654,305609141550,一种新型软件编译方法,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
2200215685050,634971762843,一种新型电子设备,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
8918633817141,092777220466,一种制备方法和工艺,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
5871083885566,225789317561,一种新型软件系统,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
1692434712346,705633448328,一种新型软件编译系统,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
2763735446310,130398587657,一种新型软件编译工具,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
2186514525506,802822620077,一种制备方法和工艺,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
5243498197801,715546983502,一种新型电子产品,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
9727604536494,895153333704,一种新型软件系统,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
8571366462366,284042008555,一种新型加工机制,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
2438840698277,881176110887,一种改进xx工艺的装置,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
1727247698764,969807429564,一种用于治疗心血管疾病的方法,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
6235617965127,729527001499,一种改进xx工艺的机械装置,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
0461494571496,284612226189,一种新型软件系统,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
4337358588382,645888615805,一种新型软件编译方法,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
6384481176183,944331241219,一种新型电子设备,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
7816175003307,292566850071,一种新型软件编译工具,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
3950199152366,611707141119,一种新型软件系统,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
8754921661981,287511835703,一种用于治疗心血管疾病的方法,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
4246269945440,769247301740,一种新型电子设备,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
7111035546579,296668742108,一种改进xx工艺的方法,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
7896321176960,075198161144,一种用于治疗心血管疾病的方法,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
1969116505898,882473633470,一种新型加工机制,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
5488882503322,955644732478,一种新型软件系统,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
1082771872323,997351270171,一种改进xx工艺的装置,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
1188786700339,621191057267,一种新型软件系统,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
6763166302911,819254666438,一种改进xx工艺的方法,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
6503091131001,108188378446,一种改进xx工艺的方法,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
6633447345426,999347618646,一种新型软件编译系统,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
7953477606773,306520108295,一种用于治疗心血管疾病的方法,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
5390181319795,691536037428,一种制备方法和工艺,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
9757553029773,083793953410,一种新型电子设备,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
1487638748829,559311414887,一种制备方法和工艺,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
5170091984853,863987822170,一种新型软件编译系统,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
5902451187922,577704615981,一种新型软件编译系统,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
6276131151262,304842757871,一种新型电子产品,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
2253767614825,137389493699,一种新型软件系统,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
0255505001699,028306284988,一种新型软件编译方法,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
2010043319736,495647110055,一种新型电子设备,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
4158754497571,591901030889,一种改进xx工艺的装置,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
0276245658777,793087199450,一种新型电子产品,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
0628614805851,985059103325,一种新型机械装置,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
5856079909039,963169330799,一种新型电子设备,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
3471322613381,705213252772,一种改进xx工艺的装置,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
9041394323748,871759565443,一种新型电子设备,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
6473585790398,068350342870,一种新型电子产品,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
0933421435836,687318039924,一种新型软件编译方法,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
1287814372408,625277283891,一种新型加工机制,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
8891638380805,046701140337,一种新型软件编译方法,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
1399523319729,292950412163,一种新型电子产品,xxxxxxxx,xxxxxxxxx,xxxxxxxxxxxxxx,xxxxxxxxxxx,xxxxxxxxxxxx,xxxxx,www.xxxxx.com
